time,Hydro Water Reservoir,Nuclear,Other,Wind Onshore,Fossil Gas,Marine,Solar,Wind Onshore,Solar,Actual Load,Forecasted Load
2021-07-09 18:00:00+02:00,9187.0,4585.0,349.0,785.0,,,,812.11,,13290.0,13431.0
2021-07-09 19:00:00+02:00,9023.0,4586.0,306.0,820.0,,,,809.84,,12922.0,13106.0
2021-07-09 20:00:00+02:00,8729.0,4584.0,295.0,895.0,,,,839.55,,12527.0,12733.0
2021-07-09 21:00:00+02:00,8266.0,4585.0,287.0,938.0,,,,933.68,,12081.0,12366.0
2021-07-09 22:00:00+02:00,7847.0,4584.0,285.0,1066.0,,,,1030.6,,11414.0,12172.0
2021-07-09 23:00:00+02:00,7800.0,4582.0,295.0,1211.0,,,,1059.03,,10891.0,11685.0
2021-07-10 00:00:00+02:00,7195.0,4580.0,294.0,1423.0,,,,1275.85,,10743.0,10978.0
2021-07-10 01:00:00+02:00,6984.0,4581.0,294.0,1533.0,,,,1340.06,,10449.0,10613.0
2021-07-10 02:00:00+02:00,6726.0,4582.0,290.0,1664.0,,,,1422.78,,10192.0,10419.0
2021-07-10 03:00:00+02:00,6440.0,4580.0,290.0,1657.0,,,,1528.86,,9849.0,10242.0
2021-07-10 04:00:00+02:00,6232.0,4581.0,296.0,1826.0,,,,1635.69,,9515.0,9986.0
2021-07-10 05:00:00+02:00,6305.0,4582.0,298.0,1919.0,,,,1709.81,,9275.0,9907.0
2021-07-10 06:00:00+02:00,6520.0,4584.0,322.0,2001.0,,,,1731.92,,10145.0,10209.0
2021-07-10 07:00:00+02:00,7032.0,4585.0,346.0,1924.0,,,,1735.33,,10675.0,10758.0
2021-07-10 08:00:00+02:00,7169.0,4587.0,393.0,1980.0,,,,1832.78,,11240.0,11511.0
2021-07-10 09:00:00+02:00,7451.0,4586.0,453.0,2068.0,,,,2023.41,,12106.0,12134.0
2021-07-10 10:00:00+02:00,7475.0,4585.0,502.0,2138.0,,,,2242.92,,12603.0,12502.0
2021-07-10 11:00:00+02:00,7514.0,4583.0,536.0,2271.0,,,,2400.31,,12917.0,12657.0
2021-07-10 12:00:00+02:00,7592.0,4582.0,567.0,2333.0,,,,2505.62,,12832.0,12602.0
2021-07-10 13:00:00+02:00,7451.0,4581.0,577.0,2591.0,,,,2638.4,,12527.0,12549.0
2021-07-10 14:00:00+02:00,7260.0,4577.0,569.0,2908.0,,,,2747.22,,12209.0,12390.0
2021-07-10 15:00:00+02:00,7211.0,4575.0,568.0,3221.0,,,,2794.84,,12317.0,12295.0
2021-07-10 16:00:00+02:00,7339.0,4572.0,523.0,3448.0,,,,2831.76,,12607.0,12213.0
2021-07-10 17:00:00+02:00,7423.0,4567.0,462.0,3259.0,,,,2850.44,,12623.0,12372.0
2021-07-10 18:00:00+02:00,7449.0,4569.0,399.0,3136.0,,,,2791.25,,12759.0,12329.0
2021-07-10 19:00:00+02:00,7361.0,4567.0,350.0,2923.0,,,,2748.6,,12664.0,12149.0
2021-07-10 20:00:00+02:00,7243.0,4560.0,311.0,2883.0,,,,2751.05,,12398.0,11920.0
2021-07-10 21:00:00+02:00,7047.0,4563.0,302.0,2903.0,,,,2752.02,,11848.0,11638.0
2021-07-10 22:00:00+02:00,6916.0,4569.0,301.0,2809.0,,,,2748.67,,11321.0,11487.0
2021-07-10 23:00:00+02:00,6580.0,4573.0,296.0,2965.0,,,,2739.67,,11030.0,11129.0
2021-07-11 00:00:00+02:00,5865.0,4573.0,298.0,2986.0,,,,2984.13,,10606.0,10580.0
2021-07-11 01:00:00+02:00,5575.0,4573.0,298.0,3126.0,,,,2942.76,,10502.0,10260.0
2021-07-11 02:00:00+02:00,5392.0,4574.0,297.0,2996.0,,,,2807.13,,10220.0,10092.0
2021-07-11 03:00:00+02:00,5319.0,4576.0,288.0,2853.0,,,,2607.57,,10090.0,9951.0
2021-07-11 04:00:00+02:00,5293.0,4578.0,290.0,2727.0,,,,2459.75,,9853.0,9736.0
2021-07-11 05:00:00+02:00,5341.0,4580.0,301.0,2552.0,,,,2348.05,,9817.0,9683.0
2021-07-11 06:00:00+02:00,5714.0,4580.0,331.0,2434.0,,,,2278.42,,10180.0,9969.0
2021-07-11 07:00:00+02:00,6061.0,4581.0,395.0,2275.0,,,,2283.67,,10700.0,10459.0
2021-07-11 08:00:00+02:00,6452.0,4580.0,483.0,2169.0,,,,2339.23,,11107.0,11081.0
2021-07-11 09:00:00+02:00,6518.0,4577.0,578.0,2127.0,,,,2421.63,,11443.0,11674.0
2021-07-11 10:00:00+02:00,6638.0,4577.0,654.0,2132.0,,,,2511.82,,11980.0,12140.0
2021-07-11 11:00:00+02:00,6618.0,4577.0,709.0,2163.0,,,,2576.01,,12188.0,12390.0
2021-07-11 12:00:00+02:00,6705.0,4578.0,739.0,2123.0,,,,2661.3,,12160.0,12406.0
2021-07-11 13:00:00+02:00,6630.0,4580.0,747.0,2036.0,,,,2652.3,,11847.0,12355.0
2021-07-11 14:00:00+02:00,6710.0,4579.0,732.0,2145.0,,,,2611.79,,11870.0,12295.0
2021-07-11 15:00:00+02:00,6850.0,4584.0,694.0,2080.0,,,,2521.58,,11870.0,12247.0
2021-07-11 16:00:00+02:00,7001.0,4589.0,627.0,2056.0,,,,2393.52,,11975.0,12301.0
2021-07-11 17:00:00+02:00,6964.0,4594.0,543.0,2069.0,,,,2253.25,,12040.0,12443.0
2021-07-11 18:00:00+02:00,7263.0,4599.0,452.0,1921.0,,,,2042.25,,12549.0,12507.0
2021-07-11 19:00:00+02:00,7418.0,4604.0,380.0,1889.0,,,,1802.53,,12708.0,12467.0
2021-07-11 20:00:00+02:00,7292.0,4608.0,317.0,1694.0,,,,1696.11,,12234.0,12302.0
2021-07-11 21:00:00+02:00,6939.0,4614.0,293.0,1817.0,,,,1758.26,,11904.0,12079.0
2021-07-11 22:00:00+02:00,6845.0,4619.0,289.0,1972.0,,,,1897.06,,11665.0,11886.0
2021-07-11 23:00:00+02:00,6632.0,4624.0,290.0,2118.0,,,,1986.87,,11235.0,11339.0
2021-07-12 00:00:00+02:00,6773.0,4629.0,286.0,2055.0,,,,2104.11,,10839.0,10683.0
2021-07-12 01:00:00+02:00,6482.0,4623.0,287.0,2071.0,,,,2012.29,,10525.0,10367.0
2021-07-12 02:00:00+02:00,6313.0,4623.0,288.0,1950.0,,,,1867.95,,10256.0,10252.0
2021-07-12 03:00:00+02:00,6188.0,4627.0,289.0,1748.0,,,,1718.15,,10001.0,10168.0
2021-07-12 04:00:00+02:00,6352.0,4630.0,291.0,1735.0,,,,1537.28,,10055.0,10093.0
2021-07-12 05:00:00+02:00,6932.0,4633.0,312.0,1496.0,,,,1300.64,,10309.0,10462.0
2021-07-12 06:00:00+02:00,7993.0,4634.0,355.0,1262.0,,,,1066.8,,11467.0,11673.0
2021-07-12 07:00:00+02:00,9264.0,4632.0,419.0,1061.0,,,,908.47,,12808.0,13010.0
2021-07-12 08:00:00+02:00,9729.0,4631.0,503.0,926.0,,,,869.73,,13256.0,13824.0
2021-07-12 09:00:00+02:00,9872.0,4631.0,573.0,810.0,,,,908.58,,13687.0,14208.0
2021-07-12 10:00:00+02:00,9901.0,4631.0,596.0,776.0,,,,976.57,,13481.0,14439.0
2021-07-12 11:00:00+02:00,9904.0,4627.0,635.0,720.0,,,,1034.97,,13640.0,14549.0
2021-07-12 12:00:00+02:00,9814.0,4622.0,647.0,820.0,,,,1079.35,,13899.0,14545.0
2021-07-12 13:00:00+02:00,9810.0,4618.0,686.0,848.0,,,,1120.67,,13889.0,14492.0
2021-07-12 14:00:00+02:00,9801.0,4614.0,652.0,786.0,,,,1129.37,,13696.0,14320.0
2021-07-12 15:00:00+02:00,9827.0,4609.0,635.0,759.0,,,,1098.05,,13712.0,14190.0
2021-07-12 16:00:00+02:00,9914.0,4605.0,615.0,722.0,,,,1050.01,,13756.0,13957.0
2021-07-12 17:00:00+02:00,9944.0,4602.0,531.0,688.0,,,,955.88,,13762.0,13921.0
2021-07-12 18:00:00+02:00,9886.0,4598.0,438.0,721.0,,,,852.65,,13704.0,13670.0
2021-07-12 19:00:00+02:00,9943.0,4595.0,382.0,673.0,,,,780.2,,13459.0,13388.0
2021-07-12 20:00:00+02:00,9758.0,4594.0,313.0,702.0,,,,804.18,,13195.0,13058.0
2021-07-12 21:00:00+02:00,9157.0,4594.0,317.0,822.0,,,,935.74,,12697.0,12672.0
2021-07-12 22:00:00+02:00,8715.0,4593.0,311.0,961.0,,,,1107.14,,12302.0,12301.0
2021-07-12 23:00:00+02:00,8175.0,4591.0,303.0,1027.0,,,,1218.33,,11624.0,11629.0
2021-07-13 00:00:00+02:00,7571.0,4590.0,309.0,1095.0,,,,1172.57,,11376.0,10994.0
2021-07-13 01:00:00+02:00,7159.0,4589.0,318.0,1102.0,,,,1140.15,,10846.0,10668.0
2021-07-13 02:00:00+02:00,7135.0,4591.0,340.0,1050.0,,,,1094.71,,10636.0,10506.0
2021-07-13 03:00:00+02:00,7114.0,4594.0,354.0,1035.0,,,,1041.36,,10601.0,10383.0
2021-07-13 04:00:00+02:00,6994.0,4596.0,357.0,1014.0,,,,1030.17,,10363.0,10256.0
2021-07-13 05:00:00+02:00,7239.0,4597.0,370.0,965.0,,,,985.84,,10506.0,10586.0
2021-07-13 06:00:00+02:00,8141.0,4597.0,417.0,838.0,,,,900.99,,11306.0,11691.0
2021-07-13 07:00:00+02:00,9144.0,4596.0,485.0,724.0,,,,820.32,,12094.0,12886.0
2021-07-13 08:00:00+02:00,9732.0,4593.0,562.0,684.0,,,,823.31,,12962.0,13596.0
2021-07-13 09:00:00+02:00,9796.0,4596.0,654.0,720.0,,,,925.24,,13267.0,13942.0
2021-07-13 10:00:00+02:00,9889.0,4592.0,728.0,791.0,,,,1062.95,,13501.0,14176.0
2021-07-13 11:00:00+02:00,9953.0,4591.0,766.0,838.0,,,,1174.02,,13722.0,14238.0
2021-07-13 12:00:00+02:00,9911.0,4587.0,815.0,910.0,,,,1299.73,,13799.0,14209.0
2021-07-13 13:00:00+02:00,9878.0,4583.0,813.0,987.0,,,,1382.31,,13821.0,14114.0
2021-07-13 14:00:00+02:00,9812.0,4578.0,785.0,994.0,,,,1395.91,,13826.0,13937.0
2021-07-13 15:00:00+02:00,9734.0,4575.0,755.0,986.0,,,,1357.85,,13879.0,13841.0
2021-07-13 16:00:00+02:00,9802.0,4571.0,700.0,947.0,,,,1288.18,,13896.0,13615.0
2021-07-13 17:00:00+02:00,9835.0,4567.0,602.0,927.0,,,,1172.38,,14053.0,13620.0
2021-07-13 18:00:00+02:00,9820.0,4563.0,524.0,880.0,,,,1081.42,,13886.0,13387.0
2021-07-13 19:00:00+02:00,9725.0,4555.0,457.0,921.0,,,,1050.71,,13753.0,13126.0
2021-07-13 20:00:00+02:00,9529.0,4549.0,409.0,949.0,,,,1124.73,,13565.0,12793.0
2021-07-13 21:00:00+02:00,9024.0,4548.0,396.0,1067.0,,,,1279.54,,12936.0,12454.0
2021-07-13 22:00:00+02:00,8644.0,4548.0,382.0,1174.0,,,,1461.2,,12354.0,12149.0
2021-07-13 23:00:00+02:00,7926.0,4548.0,377.0,1298.0,,,,1546.16,,11687.0,11523.0
2021-07-14 00:00:00+02:00,7465.0,4548.0,368.0,1327.0,,,,1288.52,,11207.0,10755.0
2021-07-14 01:00:00+02:00,7029.0,4547.0,376.0,1384.0,,,,1284.36,,10920.0,10447.0
2021-07-14 02:00:00+02:00,6821.0,4548.0,368.0,1290.0,,,,1283.36,,10742.0,10283.0
2021-07-14 03:00:00+02:00,6743.0,4549.0,366.0,1242.0,,,,1243.72,,10678.0,10160.0
2021-07-14 04:00:00+02:00,6811.0,4550.0,363.0,1162.0,,,,1175.65,,10445.0,10037.0
2021-07-14 05:00:00+02:00,7246.0,4547.0,380.0,945.0,,,,1033.1,,10530.0,10328.0
2021-07-14 06:00:00+02:00,8372.0,4540.0,423.0,725.0,,,,860.51,,11683.0,11339.0
2021-07-14 07:00:00+02:00,9294.0,4541.0,500.0,564.0,,,,732.19,,12900.0,12445.0
2021-07-14 08:00:00+02:00,9541.0,4542.0,605.0,457.0,,,,698.75,,13681.0,13078.0
2021-07-14 09:00:00+02:00,9569.0,4539.0,673.0,434.0,,,,756.06,,14071.0,13384.0
2021-07-14 10:00:00+02:00,9552.0,4538.0,751.0,465.0,,,,853.26,,14314.0,13565.0
2021-07-14 11:00:00+02:00,9499.0,4537.0,821.0,546.0,,,,969.51,,14186.0,13614.0
2021-07-14 12:00:00+02:00,9481.0,4536.0,835.0,554.0,,,,1064.55,,14159.0,13586.0
2021-07-14 13:00:00+02:00,9402.0,4534.0,825.0,600.0,,,,1126.13,,14036.0,13477.0
2021-07-14 14:00:00+02:00,9296.0,4528.0,791.0,656.0,,,,1129.62,,13858.0,13348.0
2021-07-14 15:00:00+02:00,9313.0,4522.0,732.0,701.0,,,,1098.56,,13896.0,13279.0
2021-07-14 16:00:00+02:00,9308.0,4518.0,674.0,725.0,,,,1042.91,,13919.0,13069.0
2021-07-14 17:00:00+02:00,9482.0,4517.0,603.0,692.0,,,,944.12,,13929.0,13154.0
2021-07-14 18:00:00+02:00,9313.0,4515.0,505.0,728.0,,,,888.48,,13725.0,12940.0
2021-07-14 19:00:00+02:00,9340.0,4515.0,448.0,832.0,,,,930.16,,13333.0,12686.0
2021-07-14 20:00:00+02:00,9239.0,4514.0,364.0,939.0,,,,1017.29,,12863.0,12391.0
2021-07-14 21:00:00+02:00,8760.0,4517.0,347.0,1129.0,,,,1159.37,,12491.0,12097.0
2021-07-14 22:00:00+02:00,8460.0,4519.0,360.0,1376.0,,,,1353.21,,12252.0,11827.0
2021-07-14 23:00:00+02:00,8194.0,4520.0,365.0,1603.0,,,,1442.88,,11647.0,11235.0
2021-07-15 00:00:00+02:00,7859.0,4523.0,324.0,1586.0,,,,1430.78,,10942.0,10775.0
2021-07-15 01:00:00+02:00,7630.0,4524.0,314.0,1676.0,,,,1454.82,,10949.0,10472.0
2021-07-15 02:00:00+02:00,7412.0,4524.0,304.0,1518.0,,,,1436.8,,10737.0,10312.0
2021-07-15 03:00:00+02:00,7299.0,4524.0,334.0,1310.0,,,,1388.63,,10197.0,10197.0
2021-07-15 04:00:00+02:00,7267.0,4527.0,344.0,1236.0,,,,1324.46,,9926.0,10074.0
2021-07-15 05:00:00+02:00,7747.0,4529.0,381.0,1206.0,,,,1206.58,,10437.0,10343.0
2021-07-15 06:00:00+02:00,8492.0,4530.0,431.0,1224.0,,,,1058.48,,11647.0,11322.0
2021-07-15 07:00:00+02:00,8680.0,4530.0,516.0,945.0,,,,1001.55,,12222.0,12394.0
2021-07-15 08:00:00+02:00,9030.0,4531.0,609.0,870.0,,,,995.54,,12947.0,13025.0
2021-07-15 09:00:00+02:00,9112.0,4530.0,685.0,998.0,,,,1110.8,,13536.0,13326.0
2021-07-15 10:00:00+02:00,8937.0,4527.0,789.0,1063.0,,,,1267.22,,13663.0,13533.0
2021-07-15 11:00:00+02:00,8691.0,4527.0,855.0,1172.0,,,,1477.44,,13900.0,13577.0
2021-07-15 12:00:00+02:00,8394.0,4525.0,874.0,1494.0,,,,1731.61,,14055.0,13524.0
2021-07-15 13:00:00+02:00,8168.0,4523.0,805.0,1775.0,,,,2062.54,,14001.0,13422.0
2021-07-15 14:00:00+02:00,7768.0,4519.0,781.0,2053.0,,,,2399.93,,13650.0,13280.0
2021-07-15 15:00:00+02:00,7638.0,4513.0,737.0,2363.0,,,,2705.92,,13524.0,13218.0
2021-07-15 16:00:00+02:00,7273.0,4511.0,658.0,2785.0,,,,2945.15,,13223.0,13039.0
2021-07-15 17:00:00+02:00,7095.0,4509.0,603.0,3059.0,,,,3096.58,,13197.0,13084.0
2021-07-15 18:00:00+02:00,6850.0,4509.0,547.0,3119.0,,,,3211.24,,13120.0,12888.0
2021-07-15 19:00:00+02:00,6721.0,4507.0,455.0,3330.0,,,,3227.54,,13158.0,12651.0
2021-07-15 20:00:00+02:00,6548.0,4503.0,330.0,3411.0,,,,3438.2,,12573.0,12361.0
2021-07-15 21:00:00+02:00,6401.0,4503.0,307.0,3585.0,,,,3612.64,,12231.0,12069.0
2021-07-15 22:00:00+02:00,6377.0,4503.0,305.0,3633.0,,,,3628.03,,12135.0,11795.0
2021-07-15 23:00:00+02:00,6396.0,4503.0,305.0,3499.0,,,,3569.91,,11496.0,11205.0
2021-07-16 00:00:00+02:00,5917.0,4503.0,315.0,3461.0,,,,3632.12,,10663.0,10646.0
2021-07-16 01:00:00+02:00,5298.0,4503.0,378.0,3512.0,,,,3606.03,,10313.0,10301.0
2021-07-16 02:00:00+02:00,5027.0,4505.0,382.0,3506.0,,,,3563.99,,10063.0,10174.0
2021-07-16 03:00:00+02:00,4962.0,4509.0,383.0,3417.0,,,,3512.05,,9706.0,10080.0
2021-07-16 04:00:00+02:00,4982.0,4511.0,393.0,3321.0,,,,3398.57,,9552.0,9982.0
2021-07-16 05:00:00+02:00,5956.0,4517.0,407.0,3145.0,,,,3158.52,,9856.0,10234.0
2021-07-16 06:00:00+02:00,7212.0,4520.0,452.0,2992.0,,,,2983.05,,11119.0,11234.0
2021-07-16 07:00:00+02:00,7828.0,4522.0,443.0,2867.0,,,,2879.31,,11920.0,12334.0
2021-07-16 08:00:00+02:00,8166.0,4523.0,523.0,2703.0,,,,2647.88,,12419.0,13093.0
2021-07-16 09:00:00+02:00,8374.0,4525.0,606.0,2439.0,,,,2385.01,,12782.0,13485.0
2021-07-16 10:00:00+02:00,8607.0,4529.0,670.0,2353.0,,,,2145.94,,13328.0,13707.0
2021-07-16 11:00:00+02:00,8729.0,4531.0,708.0,2048.0,,,,1952.44,,13582.0,13753.0
2021-07-16 12:00:00+02:00,8804.0,4531.0,735.0,1742.0,,,,1799.97,,13505.0,13639.0
2021-07-16 13:00:00+02:00,8788.0,4525.0,738.0,1558.0,,,,1662.5,,13275.0,13466.0
2021-07-16 14:00:00+02:00,8823.0,4521.0,728.0,1386.0,,,,1573.04,,12903.0,13295.0
2021-07-16 15:00:00+02:00,8856.0,4516.0,701.0,1435.0,,,,1549.56,,12793.0,13171.0
2021-07-16 16:00:00+02:00,8856.0,4512.0,632.0,1446.0,,,,1547.58,,12733.0,13036.0
2021-07-16 17:00:00+02:00,8843.0,4511.0,550.0,1433.0,,,,1483.24,,12801.0,12996.0
2021-07-16 18:00:00+02:00,8896.0,4518.0,516.0,1417.0,,,,1397.89,,12888.0,12810.0
2021-07-16 19:00:00+02:00,8889.0,4525.0,447.0,1314.0,,,,1317.92,,12722.0,12461.0
2021-07-16 20:00:00+02:00,8731.0,4528.0,405.0,1255.0,,,,1336.84,,12243.0,12106.0
2021-07-16 21:00:00+02:00,8384.0,4527.0,385.0,1437.0,,,,1528.12,,11947.0,11782.0
2021-07-16 22:00:00+02:00,7893.0,4526.0,386.0,1773.0,,,,1802.94,,11869.0,11556.0
2021-07-16 23:00:00+02:00,7376.0,4530.0,384.0,2075.0,,,,2059.34,,11306.0,11076.0
2021-07-17 00:00:00+02:00,6912.0,4533.0,371.0,2207.0,,,,2218.99,,10651.0,10624.0
2021-07-17 01:00:00+02:00,6468.0,4536.0,374.0,2330.0,,,,2356.3,,10246.0,10283.0
2021-07-17 02:00:00+02:00,6000.0,4539.0,376.0,2444.0,,,,2421.25,,9874.0,10130.0
2021-07-17 03:00:00+02:00,5838.0,4542.0,376.0,2462.0,,,,2458.96,,9794.0,9999.0
2021-07-17 04:00:00+02:00,5886.0,4547.0,377.0,2550.0,,,,2467.95,,9653.0,9769.0
2021-07-17 05:00:00+02:00,5940.0,4553.0,397.0,2357.0,,,,2340.89,,9404.0,9677.0
2021-07-17 06:00:00+02:00,6501.0,4556.0,448.0,2091.0,,,,2131.18,,9645.0,9955.0
2021-07-17 07:00:00+02:00,7103.0,4557.0,535.0,1912.0,,,,1991.42,,10227.0,10429.0
2021-07-17 08:00:00+02:00,7707.0,4558.0,624.0,1685.0,,,,1954.5,,10748.0,11120.0
2021-07-17 09:00:00+02:00,7897.0,4558.0,717.0,1670.0,,,,2075.26,,11121.0,11695.0
2021-07-17 10:00:00+02:00,7906.0,4558.0,801.0,1891.0,,,,2226.55,,11523.0,11987.0
2021-07-17 11:00:00+02:00,7789.0,4555.0,845.0,1949.0,,,,2333.4,,11448.0,12067.0
2021-07-17 12:00:00+02:00,7097.0,4551.0,876.0,2056.0,,,,2434.32,,11416.0,11983.0
2021-07-17 13:00:00+02:00,5843.0,4546.0,883.0,2237.0,,,,2516.71,,11302.0,11871.0
2021-07-17 14:00:00+02:00,4839.0,4538.0,863.0,2318.0,,,,2565.51,,11239.0,11712.0
2021-07-17 15:00:00+02:00,4586.0,4530.0,821.0,2355.0,,,,2624.83,,11153.0,11619.0
2021-07-17 16:00:00+02:00,4967.0,4527.0,741.0,2387.0,,,,2676.05,,11365.0,11634.0
2021-07-17 17:00:00+02:00,6386.0,4528.0,646.0,2538.0,,,,2680.95,,11756.0,11801.0
2021-07-17 18:00:00+02:00,7552.0,4532.0,552.0,2507.0,,,,2691.98,,11922.0,11841.0
2021-07-17 19:00:00+02:00,7711.0,4537.0,464.0,2654.0,,,,2627.08,,11568.0,11738.0
2021-07-17 20:00:00+02:00,7483.0,4538.0,403.0,2791.0,,,,2743.27,,11298.0,11564.0
2021-07-17 21:00:00+02:00,6968.0,4539.0,384.0,3299.0,,,,3096.38,,11251.0,11367.0
2021-07-17 22:00:00+02:00,6538.0,4541.0,387.0,3765.0,,,,3519.96,,11145.0,11244.0
2021-07-17 23:00:00+02:00,5803.0,4542.0,384.0,3943.0,,,,3958.78,,10231.0,10895.0
2021-07-18 00:00:00+02:00,4686.0,4544.0,381.0,4330.0,,,,4556.59,,9609.0,10438.0
2021-07-18 01:00:00+02:00,3774.0,4547.0,379.0,4705.0,,,,4919.91,,9412.0,10157.0
2021-07-18 02:00:00+02:00,3588.0,4553.0,375.0,4958.0,,,,5150.03,,9389.0,9978.0
2021-07-18 03:00:00+02:00,3342.0,4556.0,379.0,4960.0,,,,5128.83,,9419.0,9836.0
2021-07-18 04:00:00+02:00,3282.0,4558.0,373.0,4755.0,,,,5013.62,,9329.0,9636.0
2021-07-18 05:00:00+02:00,3363.0,4557.0,386.0,4656.0,,,,4867.07,,9377.0,9539.0
2021-07-18 06:00:00+02:00,3720.0,4560.0,444.0,4292.0,,,,4798.61,,9599.0,9786.0
2021-07-18 07:00:00+02:00,3971.0,4560.0,570.0,4300.0,,,,4962.82,,9885.0,10257.0
2021-07-18 08:00:00+02:00,4303.0,4563.0,651.0,4433.0,,,,5138.16,,10334.0,10861.0
2021-07-18 09:00:00+02:00,4407.0,4564.0,760.0,4401.0,,,,5201.17,,10672.0,11435.0
2021-07-18 10:00:00+02:00,3961.0,4564.0,777.0,4484.0,,,,5244.01,,10957.0,11859.0
2021-07-18 11:00:00+02:00,3632.0,4565.0,825.0,4457.0,,,,5288.84,,11137.0,12080.0
2021-07-18 12:00:00+02:00,3455.0,4565.0,843.0,4560.0,,,,5352.93,,11137.0,12121.0
2021-07-18 13:00:00+02:00,3008.0,4570.0,832.0,4621.0,,,,5431.37,,11042.0,12002.0
2021-07-18 14:00:00+02:00,2982.0,4575.0,804.0,4699.0,,,,5540.26,,11319.0,11920.0
2021-07-18 15:00:00+02:00,3065.0,4575.0,749.0,4719.0,,,,5585.91,,11447.0,11879.0
2021-07-18 16:00:00+02:00,3264.0,4571.0,671.0,4708.0,,,,5569.72,,11282.0,11958.0
2021-07-18 17:00:00+02:00,3947.0,4566.0,584.0,4615.0,,,,5467.47,,11524.0,12134.0
2021-07-18 18:00:00+02:00,5613.0,4565.0,488.0,4771.0,,,,5251.29,,11790.0,12250.0
2021-07-18 19:00:00+02:00,5943.0,4562.0,420.0,4571.0,,,,4959.1,,11872.0,12240.0
2021-07-18 20:00:00+02:00,6008.0,4565.0,379.0,4409.0,,,,4749.77,,11743.0,12068.0
2021-07-18 21:00:00+02:00,5965.0,4571.0,356.0,4422.0,,,,4726.54,,11649.0,11881.0
2021-07-18 22:00:00+02:00,5780.0,4578.0,352.0,4291.0,,,,4804.04,,11234.0,11689.0
2021-07-18 23:00:00+02:00,5354.0,4584.0,360.0,4342.0,,,,4803.93,,10524.0,11146.0
2021-07-19 00:00:00+02:00,4726.0,4590.0,365.0,4242.0,,,,4548.16,,9697.0,10373.0
2021-07-19 01:00:00+02:00,4607.0,4599.0,365.0,4297.0,,,,4431.38,,9516.0,10058.0
2021-07-19 02:00:00+02:00,4597.0,4605.0,365.0,4164.0,,,,4229.89,,9416.0,9962.0
2021-07-19 03:00:00+02:00,4728.0,4605.0,375.0,3844.0,,,,3956.98,,9083.0,9857.0
2021-07-19 04:00:00+02:00,5250.0,4600.0,376.0,3603.0,,,,3674.91,,9140.0,9792.0
2021-07-19 05:00:00+02:00,5987.0,4591.0,390.0,3338.0,,,,3349.58,,9251.0,10069.0
2021-07-19 06:00:00+02:00,6416.0,4588.0,444.0,3121.0,,,,3141.15,,10624.0,11124.0
2021-07-19 07:00:00+02:00,6648.0,4592.0,514.0,3080.0,,,,3278.27,,11647.0,12330.0
2021-07-19 08:00:00+02:00,6591.0,4593.0,602.0,2987.0,,,,3388.16,,12116.0,13095.0
2021-07-19 09:00:00+02:00,6683.0,4595.0,694.0,2874.0,,,,3449.46,,12287.0,13488.0
2021-07-19 10:00:00+02:00,6692.0,4597.0,778.0,2913.0,,,,3470.78,,12684.0,13693.0
2021-07-19 11:00:00+02:00,6682.0,4600.0,838.0,2904.0,,,,3499.4,,12624.0,13799.0
2021-07-19 12:00:00+02:00,6632.0,4601.0,862.0,3020.0,,,,3600.89,,12593.0,13867.0
2021-07-19 13:00:00+02:00,6554.0,4597.0,845.0,3212.0,,,,3718.9,,12452.0,13828.0
2021-07-19 14:00:00+02:00,6484.0,4588.0,842.0,3345.0,,,,3819.05,,12368.0,13698.0
2021-07-19 15:00:00+02:00,6406.0,4580.0,804.0,3439.0,,,,3903.01,,12307.0,13654.0
2021-07-19 16:00:00+02:00,6359.0,4573.0,730.0,3625.0,,,,3943.13,,12388.0,13497.0
2021-07-19 17:00:00+02:00,6294.0,4573.0,642.0,3677.0,,,,3879.37,,12401.0,13525.0
2021-07-19 18:00:00+02:00,6387.0,4573.0,541.0,3495.0,,,,3697.65,,12457.0,13362.0
2021-07-19 19:00:00+02:00,6563.0,4574.0,456.0,3456.0,,,,3514.6,,12444.0,13142.0
2021-07-19 20:00:00+02:00,6659.0,4577.0,397.0,3379.0,,,,3526.62,,12120.0,12865.0
2021-07-19 21:00:00+02:00,6573.0,4581.0,369.0,3583.0,,,,3738.6,,11555.0,12587.0
2021-07-19 22:00:00+02:00,6430.0,4585.0,368.0,3882.0,,,,4007.94,,11379.0,12276.0
2021-07-19 23:00:00+02:00,6007.0,4581.0,370.0,4075.0,,,,4197.2,,10776.0,11639.0
2021-07-20 00:00:00+02:00,4848.0,4576.0,335.0,4061.0,,,,3957.19,,9990.0,10654.0
2021-07-20 01:00:00+02:00,4324.0,4577.0,281.0,4045.0,,,,4020.05,,9520.0,10366.0
2021-07-20 02:00:00+02:00,4286.0,4580.0,282.0,4017.0,,,,3998.44,,9345.0,10223.0
2021-07-20 03:00:00+02:00,4269.0,4584.0,290.0,4062.0,,,,3955.39,,9306.0,10120.0
2021-07-20 04:00:00+02:00,4390.0,4583.0,303.0,3944.0,,,,3853.69,,9128.0,9990.0
2021-07-20 05:00:00+02:00,5340.0,4582.0,321.0,3845.0,,,,3655.18,,9432.0,10247.0
2021-07-20 06:00:00+02:00,6441.0,4581.0,370.0,3748.0,,,,3515.81,,10512.0,11232.0
2021-07-20 07:00:00+02:00,6746.0,4582.0,438.0,3618.0,,,,3579.61,,11106.0,12339.0
