time,Actual Load,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable
2021-07-19 11:00:00+02:00,66483.215,4127.915,9065.855,0.0,5917.36,5737.48,325.11,12.66,658.25,1440.6625,530.2525,7795.7775,193.255,90.1625,22475.2,865.52,1423.655,4294.17,34394.6775
2021-07-19 12:00:00+02:00,66010.58,4054.8775,9052.2075,0.0,5891.4400000000005,5676.3675,325.11,12.2475,516.285,1466.235,413.4425,7789.2675,197.2,93.0275,24382.14,880.37,1218.9275,4477.5225,36118.42
2021-07-19 13:00:00+02:00,65215.665,4024.5550000000003,8984.0875,0.0,5708.7175,5318.8724999999995,325.11,11.935,109.19500000000001,1488.275,204.20749999999998,7784.5675,198.74,98.3625,25376.3675,897.29,1048.2975000000001,4552.2925,36804.292499999996
2021-07-19 14:00:00+02:00,63992.125,4019.0375,9184.1025,0.0,5448.5025,4644.495,325.27,11.585,104.5375,1521.865,223.7,7781.79,198.74,99.395,24788.447500000002,897.02,1025.255,4689.955,36379.240000000005
2021-07-19 15:00:00+02:00,63017.0075,4035.7925,9211.025,0.0,5560.6475,4661.2325,325.8425,11.51,124.2925,1541.635,156.38,7795.1525,198.79500000000002,101.1625,22518.4375,884.16,1126.1775,4968.71,34459.805
2021-07-19 16:00:00+02:00,62144.67,4084.4849999999997,9282.2375,0.0,5636.0125,5453.995,325.11,11.4375,341.435,1564.175,173.2175,7800.8175,199.11,101.4525,18820.142499999998,895.54,1163.17,5248.3925,31166.472499999996
2021-07-19 17:00:00+02:00,61960.29,4138.7125,9288.0125,0.0,5677.6900000000005,6042.645,325.7475,11.342500000000001,411.03,1558.12,306.8175,7828.6900000000005,199.11,102.4475,14141.0825,910.0,1142.8375,5501.035,26902.395
2021-07-19 18:00:00+02:00,61852.095,4223.8125,9091.7325,0.0,5618.2625,6638.6025,325.39750000000004,11.4875,657.565,1550.085,324.1325,7874.19,199.11,101.3775,8993.51,932.02,1143.7675,5509.0225,21857.195
2021-07-19 19:00:00+02:00,60630.8625,4337.0225,9088.817500000001,0.0,5882.907499999999,6775.0,325.11,12.14,1527.995,1507.1625,440.0575,7876.7425,198.875,101.9975,4209.1475,885.67,1156.765,5257.735,17022.0275
2021-07-19 20:00:00+02:00,58278.2875,4395.28,9268.105,0.0,6149.095,6663.1075,325.11,12.5175,2105.6225,1514.8575,434.6825,7879.105,198.74,102.4875,1122.7575,910.48,1239.9925,4482.6675000000005,13305.2425
2021-07-19 21:00:00+02:00,56236.37,4343.8025,9278.93,0.0,6257.995,6653.3025,325.11,13.27,1572.97,1527.4325,522.77,7884.9975,198.74,102.6325,49.19499999999999,903.11,1602.0,4210.7275,12371.83
2021-07-19 22:00:00+02:00,54015.2525,4220.51,9298.4825,0.0,6191.8475,6575.41,325.11,14.07,1045.845,1546.375,379.8175,7898.0825,198.74,103.36250000000001,0.3825,915.46,1663.52,4027.79,11955.8275
2021-07-19 23:00:00+02:00,50546.53,4127.15,9429.57,0.0,5819.1725,6020.635,325.365,14.51,991.2775,1559.3925,280.21,7902.5225,198.74,102.875,0.305,911.5,1207.3125,4070.8325,11362.587500000001
2021-07-20 00:00:00+02:00,48005.2775,3974.3675000000003,9313.605,0.0,5486.0225,5504.3875,325.12,14.69,231.0925,1581.6725000000001,217.3225,7903.62,193.02,101.8,0.28500000000000003,918.96,1103.7775,3694.1549999999997,10688.07
2021-07-20 01:00:00+02:00,46191.82,3950.5724999999998,9058.1575,0.0,5633.585,5405.215,324.35249999999996,15.055,468.13250000000005,1578.4650000000001,242.85500000000002,7908.415,193.02,100.795,0.28500000000000003,934.1,1082.6575,3144.045,10114.73
2021-07-20 02:00:00+02:00,45253.9025,3934.8825,8595.6575,0.0,5125.7325,5055.15,319.0925,15.2075,159.715,1561.45,307.4675,7907.2925000000005,193.02,99.995,0.2975,935.37,858.825,2681.2325,9459.3575
2021-07-20 03:00:00+02:00,44650.1875,3947.6800000000003,8882.3975,0.0,5390.452499999999,5144.3125,312.8775,15.6675,391.26750000000004,1556.54,271.38,7868.67,193.02,101.0775,0.305,933.8,468.45000000000005,2313.4325,8674.5325
2021-07-20 04:00:00+02:00,46096.012500000004,3973.785,9279.4775,0.0,5567.71,5287.44,308.8,15.935,360.13,1546.62,249.125,7875.2675,193.02,100.975,0.28250000000000003,927.54,403.2675,2202.725,8492.715
2021-07-20 05:00:00+02:00,48886.6325,4016.7125,9436.67,0.0,6074.5475,5755.0825,307.91,15.8675,330.31,1564.0225,382.85,7877.4125,193.02,101.245,108.8,932.12,370.85749999999996,2284.89,8845.244999999999
2021-07-20 06:00:00+02:00,54794.835,4205.6975,9465.54,0.0,6232.045,6707.505,308.1975,15.795,872.1375,1583.135,513.405,7910.155,193.02,100.14,1476.05,906.29,520.5925,2157.6325,10572.447500000002
2021-07-20 07:00:00+02:00,60264.81,4348.2,9440.1525,0.0,6254.42,6984.0575,307.91,15.4975,2229.3,1604.3975,424.5475,7956.9575,193.2175,97.93,5062.6224999999995,892.84,795.9125,1502.1025,13851.21
2021-07-20 08:00:00+02:00,63611.35,4364.57,9437.625,0.0,6446.7425,6916.9349999999995,308.485,14.91,1500.0249999999999,1624.475,261.21000000000004,7955.825,193.0325,98.6825,10618.845,888.93,1369.2475,1162.615,19514.555
2021-07-20 09:00:00+02:00,64919.5625,4279.6625,8894.52,0.0,6409.6775,6784.3825,310.4675,14.307500000000001,556.355,1625.5725,220.7975,7942.9025,230.19,96.7975,16879.965,889.67,1574.9925,1538.9575,26231.0525
2021-07-20 10:00:00+02:00,66055.92,4203.7725,8761.0475,0.0,6432.112499999999,6356.4525,311.74,13.795,635.3425,1701.025,272.455,7935.085,232.77,98.13250000000001,21142.629999999997,888.77,1694.785,1924.8425,31051.437499999996
2021-07-20 11:00:00+02:00,67042.7475,4164.2375,8700.8075,0.0,6715.3325,6148.3675,311.995,13.3775,575.0625,1699.7425,363.7425,7933.3525,238.77,97.04,23326.515,875.12,1453.4325,2144.295,33262.3825
2021-07-20 12:00:00+02:00,66275.13,4092.58,8635.2975,0.0,6920.6825,5992.4125,311.74,13.135,454.61,1703.0825,595.9625,7926.3475,243.5,100.065,25144.82,872.22,1087.2624999999998,2454.8125,35191.72
2021-07-20 13:00:00+02:00,65448.91,4030.1525,8489.35,0.0,6541.8525,5864.94,311.74,12.6975,72.41,1711.4275,207.055,7920.165,249.23,99.8425,26271.3975,881.95,1334.8249999999998,2951.64,36619.0375
2021-07-20 14:00:00+02:00,64465.0625,4022.4875,8537.835,0.0,6250.2,5343.04,311.74,12.38,64.555,1717.8225,255.32750000000001,7916.535,249.65,98.18,26448.6575,887.2,1507.2575,3516.5,37578.6125
2021-07-20 15:00:00+02:00,63697.552500000005,4043.15,8559.61,0.0,6150.5625,5514.495,311.74,12.1625,50.1025,1751.9675,189.1175,7903.6625,249.65,99.545,25127.1125,891.0,1707.52,4031.7875,36962.362499999996
2021-07-20 16:00:00+02:00,63028.395000000004,4094.99,8703.5875,0.0,6047.0,5761.1900000000005,311.74,12.105,221.0675,1771.625,244.26,7899.705,249.65,98.31,21801.5675,887.93,1738.5475000000001,4337.7125,34099.11750000001
2021-07-20 17:00:00+02:00,62422.3975,4152.952499999999,8774.05,0.0,6132.3475,6108.1925,311.74,12.0725,491.46500000000003,1775.8525,345.615,7895.18,249.65,100.5125,16489.0875,891.45,1791.725,4362.91,29030.7275
2021-07-20 18:00:00+02:00,62127.8775,4253.74,8771.8725,0.0,6366.3675,6684.4575,311.7425,12.1775,1343.74,1773.0675,469.9175,7891.8099999999995,249.65,100.675,10133.8325,906.78,1868.4225000000001,3880.2375,22492.07
2021-07-20 19:00:00+02:00,61086.715,4342.8525,9172.630000000001,0.0,6636.455,6893.735000000001,311.74,12.495,2098.235,1776.03,558.7025,7895.305,249.65,101.63,4491.495,904.38,1828.7775000000001,3329.9625,16441.945
2021-07-20 20:00:00+02:00,58960.97,4361.2775,9313.36,0.0,6491.905,6812.225,313.6225,13.1775,1979.3125,1774.24,406.925,7900.5425,249.65,101.845,1142.8600000000001,901.26,1694.2925,2963.805,12458.4225
2021-07-20 21:00:00+02:00,56917.66,4303.735,9261.442500000001,0.0,6527.6675,6854.265,313.6525,14.1325,2208.515,1787.09,428.4025,7906.885,249.65,102.6525,41.220000000000006,922.55,1612.7475,3031.2425,11321.2225
2021-07-20 22:00:00+02:00,54383.4225,4252.0075,9212.9775,0.0,6555.349999999999,6757.825,313.65,14.9375,1791.4025000000001,1789.2975000000001,520.51,7916.06,249.65,102.95,0.39,922.89,1266.23,3508.8825,11455.205
2021-07-20 23:00:00+02:00,50762.3275,4144.1525,9226.8475,0.0,6485.33,6169.2,313.6825,15.215,896.2825,1816.2625,340.295,7911.1225,249.65,101.5475,0.3,924.06,1167.1425,3846.1825,11431.0975
2021-07-21 00:00:00+02:00,47690.745,3987.885,9244.619999999999,0.0,5876.845,5615.4,315.6875,15.6325,99.2625,1840.355,325.255,7917.105,255.84249999999997,103.33250000000001,0.265,919.15,1171.5375,4097.5175,11541.78
2021-07-21 01:00:00+02:00,45822.7475,3969.3075,9070.1875,0.0,5874.295,5674.965,316.645,16.05,243.58249999999998,1851.9225,318.0875,7928.5425000000005,255.795,102.58,0.2725,913.72,1359.6675,3602.615,11220.502499999999
2021-07-21 02:00:00+02:00,44875.055,3948.2225,9045.105,0.0,5573.2575,5315.4375,313.65,16.2125,260.8975,1853.9575,297.5,7936.6,255.795,103.7025,0.3,925.69,1461.705,3363.0425,11044.642499999998
2021-07-21 03:00:00+02:00,44828.3225,3924.09,9048.99,0.0,5412.29,5110.4425,313.65,16.2025,170.5375,1855.355,309.01,7943.535,255.89,104.41749999999999,0.305,914.78,1356.275,3152.265,10717.919999999998
2021-07-21 04:00:00+02:00,45654.9375,3969.4,9037.4575,0.0,5376.3475,5102.4025,313.65,14.6425,138.33249999999998,1871.0175,385.6725,7952.2375,255.84249999999997,104.045,0.3125,915.93,1318.9475,2921.2525,10585.29
2021-07-21 05:00:00+02:00,48569.9775,3984.065,9215.2575,0.0,5763.5975,5739.1875,313.65,14.7975,203.55,1874.88,378.21500000000003,7956.0,255.89,104.28,94.575,919.96,1396.9850000000001,2662.765,10510.5625
2021-07-21 06:00:00+02:00,54551.1,4155.8575,9244.675,0.0,6454.1775,6449.3275,313.65,16.0,280.27750000000003,1873.09,450.50249999999994,7953.5425,255.9725,103.2025,1449.615,916.99,1352.1625,2472.65,11873.08
2021-07-21 07:00:00+02:00,59558.0375,4300.1275000000005,9341.1425,0.0,6736.657499999999,6962.44,313.65,15.8875,1255.6299999999999,1884.7725,500.5675,7958.125,255.85,100.535,5128.2525000000005,910.86,1117.6374999999998,2033.525,15081.305
2021-07-21 08:00:00+02:00,62828.6275,4333.6425,9455.02,0.0,6852.22,7050.1275000000005,313.65,14.772499999999999,2120.2025,1899.0025,704.5275,7947.610000000001,255.54,96.9225,10652.400000000001,906.44,1044.155,1567.0700000000002,20312.4925
2021-07-21 09:00:00+02:00,63992.445,4237.32,9457.9225,0.0,6863.5824999999995,6990.2474999999995,313.65,13.9625,1178.5,1916.4524999999999,579.3425,7937.335,255.54,97.19749999999999,16427.13,895.49,926.2525,1641.435,25839.0925
2021-07-21 10:00:00+02:00,65300.385,4136.1325,9652.9925,0.0,6823.1525,6485.01,313.9375,13.3125,501.8925,1925.445,405.7425,7927.2474999999995,255.65,97.06,21259.875,875.24,773.05,1809.8600000000001,30420.4775
2021-07-21 11:00:00+02:00,66420.22,4132.97,9827.46,0.0,6630.2474999999995,6370.4575,313.65,12.817499999999999,177.5575,1947.2150000000001,232.7475,7925.4625,255.695,97.595,24469.61,856.01,543.33,1928.8925,33365.177500000005
2021-07-21 12:00:00+02:00,65922.015,4076.3575,9581.3675,0.0,6401.8675,6166.46,313.96999999999997,12.48,302.415,1954.3899999999999,325.3775,7915.0125,255.8175,100.225,25866.7025,863.2,408.0925,2131.045,34874.67
2021-07-21 13:00:00+02:00,64032.4875,4048.4674999999997,8759.42,0.0,6786.425,5996.0599999999995,313.65,12.1675,266.72999999999996,1967.0525,239.865,7904.415,255.8425,99.33,25987.3175,870.47,383.6375,2493.665,35231.5025
2021-07-21 14:00:00+02:00,63018.6125,4043.235,8656.4925,0.0,6440.195,5797.95,313.65,11.8475,89.4075,1982.3025,158.57,7900.595,265.685,99.6875,25494.495000000003,872.79,376.81,2616.215,34783.162500000006
2021-07-21 15:00:00+02:00,62302.6125,4054.9325,8631.815,0.0,6680.84,5930.745,313.65,11.8775,134.4375,1987.635,209.2875,7896.532499999999,266.01,97.6575,23259.215,881.85,355.31,2696.935,32672.85
2021-07-21 16:00:00+02:00,61445.085,4105.465,8857.4925,0.0,6929.5025000000005,6064.7575,313.65,14.0475,123.42,2014.7425,301.85249999999996,7884.7225,266.005,100.48,19788.065000000002,891.4,386.775,2613.775,29325.2025
2021-07-21 17:00:00+02:00,61315.285,4149.9475,9203.06,0.0,7255.645,6460.125,313.655,14.045,324.625,2025.6625,265.86,7887.54,258.77,101.7,14995.5375,893.6,420.27250000000004,2256.44,24229.465
2021-07-21 18:00:00+02:00,60932.0975,4264.094999999999,9173.1175,0.0,7320.82,7091.202499999999,313.6525,13.9925,824.76,2029.5275000000001,523.725,7875.0525,260.3275,102.4425,9310.075,906.74,473.1625,1937.895,18654.915
2021-07-21 19:00:00+02:00,59931.8175,4348.7474999999995,9263.945,0.0,7177.9375,7367.095,313.6525,14.407499999999999,2410.665,2034.3925,582.6175000000001,7870.16,265.0,102.37,4063.7125,907.21,561.4200000000001,1627.65,13335.317500000001
2021-07-21 20:00:00+02:00,57932.925,4380.712500000001,9353.125,0.0,6917.4175000000005,7255.835,313.655,15.055,2517.7749999999996,2018.055,599.815,7878.89,265.0,101.6425,1019.1575,910.42,562.395,1371.59,10068.4225
2021-07-21 21:00:00+02:00,55832.695,4347.58,9312.397500000001,0.0,6828.035,7153.71,313.66,16.2225,2516.9575,2013.17,772.59,7884.42,265.0,103.0175,36.1475,916.99,586.7025,1390.0075,9265.4375
2021-07-21 22:00:00+02:00,53500.2775,4257.4925,9306.97,0.0,6821.1675,6912.9275,313.65,17.1,2120.475,2013.6975,704.4475,7884.4375,265.055,101.635,0.395,915.45,511.995,1557.365,9164.127500000002
2021-07-21 23:00:00+02:00,49548.8825,4151.0525,9362.3975,0.0,6671.5575,6307.7925,313.65,17.4725,706.365,2023.2775000000001,461.435,7880.905000000001,265.0,101.6525,0.33,911.31,468.3375,1796.615,9020.172499999999
2021-07-22 00:00:00+02:00,46989.03,3985.2,9409.1125,0.0,6236.7825,5852.7825,313.65,17.810000000000002,128.055,2036.5475000000001,327.135,7860.5675,255.46,101.8775,0.3025,972.9775,371.59,1745.7424999999998,8586.204999999998
2021-07-22 01:00:00+02:00,44775.375,3948.9225,9182.57,0.0,6026.225,5752.389999999999,314.0025,18.075,478.685,2032.7575,328.9925,7871.115,255.4475,102.05,0.305,959.885,301.9175,1459.2525,8192.2725
2021-07-22 02:00:00+02:00,43663.520000000004,3947.3925,8921.092499999999,0.0,5869.1125,5507.7474999999995,313.65,18.245,278.865,2024.955,225.85000000000002,7878.605,255.395,102.225,0.2975,956.655,274.2075,1228.78,7821.952499999999
2021-07-22 03:00:00+02:00,43699.435,3957.625,8932.9325,0.0,5994.67,5698.3575,313.97,18.7325,170.19,2038.06,258.755,7857.475,255.395,102.8275,0.295,961.845,358.84749999999997,1064.8025,7799.945000000001
2021-07-22 04:00:00+02:00,45080.745,3974.0325,9168.59,0.0,5710.0925,5860.91,313.96999999999997,19.0075,155.325,2039.4299999999998,232.48000000000002,7902.845,255.395,103.1375,0.2775,967.67,439.23,1031.9125,7839.5075
2021-07-22 05:00:00+02:00,47765.975,4025.0924999999997,9246.985,0.0,6594.745,6342.6575,313.65,19.29,267.1875,2034.49,296.5775,7903.37,255.395,103.0025,93.93,959.515,485.9525,1146.3675,8204.7025
2021-07-22 06:00:00+02:00,53964.555,4219.6775,9240.02,0.0,7078.08,7111.5275,313.65,19.3375,428.755,2021.605,520.315,7908.422500000001,255.395,102.70750000000001,1396.485,966.8375000000001,544.7975,1155.38,9980.305
2021-07-22 07:00:00+02:00,59131.3925,4361.86,9235.6775,0.0,7403.412499999999,7322.2775,313.65,18.59,985.915,2020.15,280.61,7933.0225,255.395,102.045,4999.05,961.915,552.4075,906.345,13241.057499999999
2021-07-22 08:00:00+02:00,62449.4975,4407.955,9222.21,0.0,7665.7075,7667.7075,313.65,17.4575,1524.9225000000001,2028.6725000000001,556.0125,7934.635,255.395,103.23,10429.475,958.765,507.745,537.37,18587.9175
2021-07-22 09:00:00+02:00,63873.92,4334.1775,9231.0775,0.0,7822.639999999999,7605.3575,313.96999999999997,16.805,1207.195,2032.4775,649.9625,7925.28,255.395,104.10249999999999,16586.4575,963.7875,419.31,493.18,24636.472500000003
2021-07-22 10:00:00+02:00,65144.2,4230.93,8519.567500000001,0.0,7598.297500000001,7120.0125,313.97,16.1675,1017.645,2036.695,478.67,7910.745,255.04,105.7125,21892.89,961.05,365.1175,637.3475,29763.53
2021-07-22 11:00:00+02:00,66631.5825,4156.115,8515.32,0.0,7276.2325,6667.1,313.65,15.585,291.4825,2039.37,197.3025,7896.889999999999,255.04,106.07249999999999,25553.302499999998,962.84,308.8425,918.87,33295.46
2021-07-22 12:00:00+02:00,66089.8375,4070.835,8549.745,0.0,7340.945,6455.175,314.0025,15.2025,246.4625,2040.4075,355.2125,7891.4875,255.46,103.6775,26959.0125,947.43,359.7325,1233.8225000000002,35137.902500000004
2021-07-22 13:00:00+02:00,65046.465,4038.6549999999997,8737.494999999999,0.0,7312.9775,6427.2575,313.65,14.7875,83.80499999999999,2044.9099999999999,247.385,7888.4325,255.46,100.705,27134.03,936.22,492.36,1486.2875,35559.119999999995
2021-07-22 14:00:00+02:00,64029.0825,4047.165,8808.66,0.0,7246.09,6233.3575,314.0025,13.6,112.85,2067.8975,248.9975,7883.842500000001,255.46,102.0575,25879.985,955.22,576.5074999999999,1656.5375,34592.7475
2021-07-22 15:00:00+02:00,63343.78,4051.855,9045.442500000001,0.0,7195.2625,6389.9475,313.65,13.405,203.4925,2082.0099999999998,321.75,7872.42,255.395,101.035,23641.295000000002,956.46,669.24,1869.7375,32750.327500000003
2021-07-22 16:00:00+02:00,62584.957500000004,4095.5525000000002,9201.8925,0.0,7220.35,6895.235000000001,313.65,13.1225,436.4325,2085.0099999999998,264.6775,7863.2425,255.375,103.2375,19869.1875,944.33,709.3725,1984.9075,29125.067499999997
2021-07-22 17:00:00+02:00,62463.6575,4176.0775,9384.557499999999,0.0,7299.5599999999995,7249.8025,313.6525,13.1,553.3675000000001,2086.04,381.5425,7858.9625,255.395,103.745,15232.1575,953.73,864.6675,2000.5925,24857.9225
2021-07-22 18:00:00+02:00,61772.965,4286.365,9533.407500000001,0.0,7053.452499999999,7759.685,313.655,13.125,1128.7424999999998,2094.2625,403.1,7847.4625,249.7675,104.41,9679.16,945.99,940.04,2062.325,19582.7875
2021-07-22 19:00:00+02:00,60507.8275,4362.5650000000005,9536.345,0.0,7446.165,7809.032499999999,313.97249999999997,13.7325,2393.375,2100.5325,573.385,7858.342500000001,247.87,104.715,4320.7225,956.73,1058.9275,2150.0699999999997,14684.65
2021-07-22 20:00:00+02:00,58191.15,4378.085,9552.317500000001,0.0,7468.2875,7519.8375,313.65,15.15,2346.0,2100.2174999999997,516.8075,7865.0175,247.87,105.28999999999999,1114.2225,953.71,1231.03,2069.51,11530.3125
2021-07-22 21:00:00+02:00,56444.802500000005,4348.98,9520.6125,0.0,7560.2025,7514.9125,313.65,16.119999999999997,2790.505,2084.5975,756.385,7872.2675,248.0925,105.7925,39.865,965.35,1153.8899999999999,2247.83,10753.46
2021-07-22 22:00:00+02:00,53902.1025,4265.585,9443.9775,0.0,7423.782499999999,7369.6825,314.0025,16.5975,2857.61,2089.7875,811.5375,7879.635,247.87,105.2325,0.44,972.625,1207.1125,2352.0625,10848.355
2021-07-22 23:00:00+02:00,49989.135,4133.9025,9349.4375,0.0,6922.07,6637.495,313.65,17.0375,1072.6775,2094.9775,557.1775,7881.505,247.61,104.82,0.3375,980.08,1031.5475000000001,2214.945,10154.745
2021-07-23 00:00:00+02:00,47160.9825,3966.435,9409.795,0.0,6460.825,6067.5425,313.905,17.3325,109.5425,2099.3475,219.4175,7848.965,255.08,105.94,0.3125,954.0,1223.0575000000001,1880.1575,9512.0
2021-07-23 01:00:00+02:00,45612.1725,3929.9075000000003,9326.9625,0.0,6189.445,5924.1849999999995,313.9375,17.6475,94.15,2103.165,216.265,7864.135,251.9425,105.7675,0.305,957.79,1022.6375,1628.7375,9024.4325
2021-07-23 02:00:00+02:00,44379.1175,3941.18,9114.975,0.0,5892.455,5500.305,313.65,18.177500000000002,136.07,2105.495,177.4525,7873.7575,248.82,104.03999999999999,0.2925,957.0,1055.435,1368.7925,8770.865
2021-07-23 03:00:00+02:00,44737.95,3936.2525,9121.3225,0.0,5805.737499999999,5565.875,313.65,18.7,144.2375,2101.34,233.915,7884.3775000000005,252.75,106.225,0.275,952.26,901.7775,1151.9125,8450.397500000001
2021-07-23 04:00:00+02:00,45624.1525,3954.675,9386.8,0.0,5863.8875,5779.0075,314.0025,18.947499999999998,101.4725,2098.9674999999997,184.7175,7903.3775,254.06,105.8575,0.29,937.67,1006.245,952.1700000000001,8321.87
2021-07-23 05:00:00+02:00,48185.8575,3998.5725,9424.2675,0.0,6497.075,6001.9425,314.2575,19.08,175.4275,2095.0475,230.9025,7941.41,254.06,106.5725,87.685,947.62,1034.1925,942.2049999999999,8514.257500000002
2021-07-23 06:00:00+02:00,53958.759999999995,4179.2474999999995,9418.07,0.0,7496.975,6647.737499999999,314.03249999999997,19.375,402.2175,2086.5975,288.84749999999997,7950.3325,254.06,105.87,1412.5025,984.02,978.65,887.8725,9958.9625
2021-07-23 07:00:00+02:00,59106.442500000005,4325.775,9438.5125,0.0,7744.645,7084.62,314.1625,18.425,2120.5875,2089.715,558.6075000000001,7951.0725,254.06,101.67999999999999,5283.6375,976.56,769.0450000000001,561.9875,13708.872500000001
2021-07-23 08:00:00+02:00,62653.3125,4387.0275,9539.9725,0.0,7986.4225,7128.22,312.155,17.17,2485.0775,2096.5575,741.2925,7944.1025,254.06,101.14,11304.154999999999,977.34,627.5,236.91500000000002,19511.7575
2021-07-23 09:00:00+02:00,63927.744999999995,4347.2675,9478.8475,0.0,7767.3075,6891.3325,304.6725,16.315,1433.5800000000002,2102.035,474.74249999999995,7925.7875,254.06,104.47749999999999,18045.1875,979.975,396.1575,156.5875,25642.769999999997
2021-07-23 10:00:00+02:00,65086.61,4242.865,9295.125,0.0,7544.202499999999,6540.225,304.1,15.58,574.6775,2105.315,457.28,7908.645,254.06,105.28,23669.9725,997.6724999999999,172.765,205.8075,30974.864999999998
2021-07-23 11:00:00+02:00,65874.035,4202.4375,9292.4025,0.0,6999.1925,6315.375,304.6725,14.7675,496.445,2094.0625,365.43,7895.6,254.06,106.73,27562.9025,999.7574999999999,76.08500000000001,239.035,34661.45
2021-07-23 12:00:00+02:00,65159.4975,4120.3575,9363.95,0.0,6660.585,6200.8724999999995,305.4375,14.355,196.7675,2087.2775,332.08500000000004,7884.6125,254.06,106.1325,29132.5725,1000.5074999999999,25.487499999999997,299.71500000000003,36117.9825
2021-07-23 13:00:00+02:00,64014.195,4097.41,9475.125,0.0,6140.9775,5926.3175,304.1,13.942499999999999,162.435,2090.1974999999998,254.05,7876.965,254.0775,95.1925,28920.005,1003.0875000000001,5.4775,384.4925,35860.7675
2021-07-23 14:00:00+02:00,62076.582500000004,4091.5125,9664.7375,0.0,5977.13,5222.42,305.21500000000003,13.405000000000001,13.934999999999999,2104.2275,337.0025,7869.7275,254.06,98.1425,27780.5975,995.0675,5.755,443.58,34874.2225
2021-07-23 15:00:00+02:00,61198.45,4096.535,9958.82,0.0,5626.0275,5111.725,307.2525,12.895,12.415,2117.2,288.6475,7870.885,254.06,100.77250000000001,25593.7875,978.2425000000001,9.235,482.275,32701.347499999996
2021-07-23 16:00:00+02:00,60226.9925,4143.0675,10128.460000000001,0.0,5655.3325,5524.4575,308.14250000000004,12.3825,148.275,2107.4875,255.705,7862.4974999999995,254.06,103.2075,21976.7075,985.605,16.57,508.935,29124.0625
2021-07-23 17:00:00+02:00,60176.4375,4230.3125,10265.095,0.0,6316.7025,6064.4325,308.2375,12.1725,578.0225,2092.9075000000003,376.52,7861.775,254.06,103.27000000000001,16647.215,990.76,1.0925,514.7975,23978.2875
2021-07-23 18:00:00+02:00,59536.5575,4362.2725,10556.335,0.0,7165.345,6654.2675,307.9225,12.2925,843.6300000000001,2084.7475,396.295,7857.745,254.06,100.6175,10091.8725,988.76,0.2225,602.745,17651.065000000002
2021-07-23 19:00:00+02:00,58151.95,4412.56,10638.6,0.0,7513.93,6829.452499999999,307.925,12.5925,1781.7224999999999,2072.5375000000004,422.09749999999997,7854.0225,254.06,98.28,4276.84,981.96,2.7075000000000005,927.605,12225.220000000001
2021-07-23 20:00:00+02:00,55863.369999999995,4419.1325,10396.1275,0.0,7442.047500000001,6808.5875,307.865,13.25,2589.1125,2066.0675,511.96000000000004,7853.535,254.1525,98.8075,1074.54,979.89,10.4575,1697.4,9891.615
2021-07-23 21:00:00+02:00,53836.205,4373.7225,10167.7,0.0,7416.16,6744.295,307.895,14.235,2212.3925,2062.1675,425.6375,7854.4625,254.06,100.035,32.19,945.72,7.32,3169.54,10184.8475
2021-07-23 22:00:00+02:00,51671.865,4285.0025000000005,10124.6725,0.0,6942.89,6610.485000000001,309.645,14.7275,1195.75,2066.5550000000003,385.66,7863.085,254.06,99.95,0.4725,952.92,4.2675,4596.4525,11453.087500000001
2021-07-23 23:00:00+02:00,47958.67,4197.4025,10125.2375,0.0,5841.33,5669.4425,309.385,14.397499999999999,762.3025,2074.2174999999997,361.17499999999995,7867.0575,254.06,100.4,0.3425,942.91,3.7300000000000004,5603.52,12355.185000000001
2021-07-24 00:00:00+02:00,44635.775,4082.7174999999997,10142.4,0.0,4220.105,3778.3075,308.175,14.2825,169.2225,2092.82,189.29250000000002,7874.6525,250.43,99.5475,0.3025,965.78,12.295,6367.395,12858.6525
2021-07-24 01:00:00+02:00,42695.2,4023.8525,10218.9625,0.0,3417.3025,2841.8525,308.27,14.525,222.49,2101.925,184.9525,7880.1175,251.74,102.945,0.28500000000000003,970.43,30.465,6489.38,12948.33
2021-07-24 02:00:00+02:00,41118.7975,4019.04,10160.82,0.0,2854.3824999999997,2334.9575,307.92,14.875,588.67,2100.2275,211.9425,7882.4375,255.67,103.16,0.2925,975.41,79.3825,6523.4725,13052.3925
2021-07-24 03:00:00+02:00,40314.945,4015.1525,9763.2075,0.0,2923.6925,2445.56,307.92,15.235,528.95,2092.4300000000003,196.885,7890.305,255.67,103.21,0.275,972.26,153.805,6714.5625,13291.555
2021-07-24 04:00:00+02:00,40552.1025,3999.32,9464.8575,0.0,2880.7475,2238.4425,309.1625,15.370000000000001,96.82249999999999,2081.4900000000002,142.3625,7893.2325,255.67,102.0375,0.275,970.57,213.125,6812.445,13366.425
2021-07-24 05:00:00+02:00,40714.4675,4030.6125,9507.2925,0.0,2920.0575,2086.83,309.705,15.4375,129.54500000000002,2075.795,112.64,7893.157499999999,255.67,101.7425,99.055,977.4,325.43,7287.82,14048.532500000001
2021-07-24 06:00:00+02:00,43071.635,4118.0475,9598.68,0.0,2898.315,2131.5225,307.92,15.2875,123.2075,2072.675,207.5925,7900.3525,255.67,101.51,1657.195,975.67,534.08,7378.215,16084.6025
