time,Actual Load,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Price DA,Solar,Waste,Wind Offshore,Wind Onshore,renewable
2021-04-09 21:00:00+02:00,53471.0,333.0,0.0,4420.0,37.0,290.0,476.0,5026.0,1279.0,38038.0,76.51,0.0,159.0,0.0,4553.0,11191.0
2021-04-09 22:00:00+02:00,53862.0,333.0,0.0,4901.0,37.0,134.0,966.0,4768.0,1267.0,38050.0,73.25,0.0,159.0,0.0,5033.0,11401.0
2021-04-09 23:00:00+02:00,54982.0,336.0,0.0,5215.0,36.0,134.0,1316.0,4730.0,1233.0,37963.0,70.01,0.0,160.0,0.0,5002.0,11301.0
2021-04-10 00:00:00+02:00,51242.0,262.0,0.0,5191.0,31.0,48.0,1592.0,3888.0,2005.0,37467.0,66.02,0.0,76.0,0.0,4425.0,10580.0
2021-04-10 01:00:00+02:00,49406.0,269.0,0.0,5167.0,41.0,56.0,1086.0,3788.0,2048.0,37363.0,61.21,0.0,76.0,0.0,4175.0,10280.0
2021-04-10 02:00:00+02:00,48147.0,268.0,0.0,5114.0,41.0,56.0,534.0,3535.0,2012.0,37408.0,58.02,0.0,75.0,0.0,4008.0,9823.0
2021-04-10 03:00:00+02:00,45643.0,268.0,0.0,5048.0,41.0,56.0,0.0,3219.0,1659.0,37025.0,55.56,0.0,77.0,0.0,3830.0,8976.0
2021-04-10 04:00:00+02:00,44468.0,266.0,0.0,4938.0,41.0,53.0,0.0,3205.0,1528.0,37521.0,52.39,0.0,77.0,0.0,3582.0,8581.0
2021-04-10 05:00:00+02:00,44507.0,270.0,0.0,4908.0,41.0,53.0,0.0,3223.0,1616.0,37516.0,54.04,0.0,76.0,0.0,3539.0,8648.0
2021-04-10 06:00:00+02:00,46110.0,272.0,0.0,4980.0,43.0,53.0,0.0,3414.0,1770.0,37509.0,59.03,0.0,72.0,0.0,3677.0,9133.0
2021-04-10 07:00:00+02:00,47087.0,268.0,0.0,4600.0,46.0,56.0,73.0,3537.0,1685.0,37237.0,59.62,201.0,75.0,0.0,4059.0,9750.0
2021-04-10 08:00:00+02:00,48764.0,270.0,0.0,4402.0,46.0,57.0,56.0,3941.0,1227.0,37258.0,66.2,509.0,80.0,0.0,4203.0,10150.0
2021-04-10 09:00:00+02:00,50981.0,265.0,0.0,4893.0,46.0,57.0,394.0,4170.0,1261.0,37306.0,69.19,1276.0,78.0,0.0,4207.0,11179.0
2021-04-10 10:00:00+02:00,51855.0,270.0,0.0,5164.0,46.0,57.0,690.0,4024.0,1488.0,37366.0,64.51,2032.0,80.0,0.0,4265.0,12079.0
2021-04-10 11:00:00+02:00,52601.0,271.0,0.0,5165.0,46.0,57.0,901.0,3766.0,1589.0,37351.0,61.21,2753.0,79.0,0.0,4333.0,12712.0
2021-04-10 12:00:00+02:00,54909.0,271.0,0.0,5106.0,46.0,57.0,1401.0,3512.0,1905.0,37128.0,59.37,3082.0,79.0,0.0,4489.0,13259.0
2021-04-10 13:00:00+02:00,52829.0,271.0,0.0,5226.0,46.0,57.0,534.0,3512.0,1623.0,36743.0,52.5,2888.0,78.0,0.0,4549.0,12843.0
2021-04-10 14:00:00+02:00,50156.0,272.0,0.0,5115.0,46.0,56.0,0.0,3391.0,1255.0,36436.0,50.08,2873.0,78.0,0.0,4497.0,12288.0
2021-04-10 15:00:00+02:00,48339.0,271.0,0.0,4841.0,46.0,57.0,0.0,3117.0,1111.0,36270.0,50.01,2686.0,80.0,0.0,4460.0,11645.0
2021-04-10 16:00:00+02:00,46934.0,271.0,0.0,4579.0,46.0,57.0,0.0,3056.0,1184.0,36161.0,52.04,2272.0,80.0,0.0,4619.0,11402.0
2021-04-10 17:00:00+02:00,46837.0,266.0,0.0,4769.0,46.0,56.0,0.0,3258.0,1312.0,36181.0,59.84,1825.0,83.0,0.0,4778.0,11439.0
2021-04-10 18:00:00+02:00,49048.0,272.0,0.0,4453.0,46.0,56.0,0.0,3660.0,1815.0,36235.0,65.7,1136.0,81.0,0.0,4654.0,11537.0
2021-04-10 19:00:00+02:00,51395.0,271.0,0.0,4843.0,46.0,477.0,521.0,4020.0,2064.0,36385.0,69.24,492.0,80.0,0.0,4400.0,11247.0
2021-04-10 20:00:00+02:00,51282.0,270.0,0.0,4730.0,46.0,582.0,290.0,4250.0,1814.0,36385.0,68.92,183.0,80.0,0.0,4247.0,10764.0
2021-04-10 21:00:00+02:00,50586.0,270.0,0.0,4684.0,46.0,56.0,183.0,4009.0,1702.0,36301.0,62.69,0.0,97.0,0.0,4027.0,10008.0
2021-04-10 22:00:00+02:00,51457.0,268.0,0.0,4709.0,45.0,56.0,203.0,3817.0,1630.0,36265.0,57.72,0.0,78.0,0.0,3782.0,9497.0
2021-04-10 23:00:00+02:00,52667.0,269.0,0.0,4947.0,45.0,56.0,564.0,3705.0,1472.0,36444.0,55.98,0.0,80.0,0.0,3720.0,9166.0
2021-04-11 00:00:00+02:00,50287.0,270.0,0.0,4603.0,46.0,56.0,176.0,3514.0,1493.0,36459.0,59.18,0.0,76.0,0.0,3876.0,9153.0
2021-04-11 01:00:00+02:00,48154.0,269.0,0.0,3629.0,46.0,56.0,0.0,3339.0,891.0,36351.0,50.01,0.0,77.0,0.0,4010.0,8509.0
2021-04-11 02:00:00+02:00,46698.0,268.0,0.0,3867.0,46.0,54.0,0.0,3195.0,1323.0,36182.0,57.21,0.0,82.0,0.0,4106.0,8892.0
2021-04-11 03:00:00+02:00,44226.0,268.0,0.0,3311.0,46.0,52.0,0.0,3132.0,913.0,36255.0,53.75,0.0,86.0,0.0,4259.0,8572.0
2021-04-11 04:00:00+02:00,42907.0,268.0,0.0,2709.0,46.0,52.0,0.0,2926.0,834.0,36412.0,50.24,0.0,85.0,0.0,4547.0,8575.0
2021-04-11 05:00:00+02:00,42979.0,270.0,0.0,2654.0,46.0,52.0,0.0,2738.0,742.0,36374.0,50.97,0.0,83.0,0.0,4692.0,8442.0
2021-04-11 06:00:00+02:00,43831.0,268.0,0.0,2740.0,46.0,52.0,0.0,2908.0,807.0,36512.0,51.81,0.0,82.0,0.0,4736.0,8719.0
2021-04-11 07:00:00+02:00,44263.0,268.0,0.0,2585.0,46.0,52.0,0.0,2981.0,925.0,36365.0,49.4,225.0,81.0,0.0,5017.0,9416.0
2021-04-11 08:00:00+02:00,46208.0,266.0,0.0,2366.0,46.0,56.0,0.0,3037.0,954.0,36300.0,52.91,580.0,89.0,0.0,5021.0,9858.0
2021-04-11 09:00:00+02:00,48999.0,267.0,0.0,2467.0,46.0,56.0,0.0,3261.0,1163.0,36622.0,55.35,1183.0,95.0,0.0,5137.0,11011.0
2021-04-11 10:00:00+02:00,51334.0,270.0,0.0,2792.0,46.0,56.0,0.0,3283.0,1410.0,36938.0,56.54,1902.0,83.0,0.0,5400.0,12265.0
2021-04-11 11:00:00+02:00,53608.0,269.0,0.0,2936.0,46.0,56.0,101.0,3458.0,1869.0,37136.0,53.2,2415.0,80.0,0.0,5435.0,13446.0
2021-04-11 12:00:00+02:00,56113.0,269.0,0.0,2832.0,46.0,57.0,1011.0,3369.0,1794.0,37126.0,53.23,2615.0,82.0,0.0,5354.0,13401.0
2021-04-11 13:00:00+02:00,53523.0,267.0,0.0,2798.0,46.0,56.0,0.0,3170.0,1434.0,37115.0,45.9,2921.0,81.0,0.0,5194.0,12986.0
2021-04-11 14:00:00+02:00,50327.0,268.0,0.0,2618.0,46.0,55.0,0.0,2991.0,1339.0,37229.0,41.92,3006.0,80.0,0.0,5016.0,12620.0
2021-04-11 15:00:00+02:00,48704.0,269.0,0.0,2480.0,46.0,52.0,0.0,2856.0,1069.0,37181.0,41.29,3012.0,79.0,0.0,5469.0,12675.0
2021-04-11 16:00:00+02:00,47708.0,269.0,0.0,2422.0,46.0,53.0,0.0,2792.0,796.0,37110.0,42.0,2611.0,79.0,0.0,5872.0,12340.0
2021-04-11 17:00:00+02:00,47921.0,270.0,0.0,2969.0,46.0,53.0,0.0,3082.0,1006.0,37234.0,44.36,2011.0,79.0,0.0,5910.0,12279.0
2021-04-11 18:00:00+02:00,50233.0,267.0,0.0,3451.0,46.0,53.0,0.0,3598.0,1273.0,37250.0,48.2,1247.0,78.0,0.0,5518.0,11903.0
2021-04-11 19:00:00+02:00,53530.0,267.0,0.0,4046.0,46.0,56.0,0.0,4202.0,2104.0,37590.0,62.04,553.0,77.0,0.0,4852.0,11978.0
2021-04-11 20:00:00+02:00,54026.0,262.0,0.0,4533.0,46.0,56.0,723.0,4348.0,2252.0,37444.0,67.24,197.0,77.0,0.0,4205.0,11264.0
2021-04-11 21:00:00+02:00,53978.0,267.0,0.0,4849.0,46.0,56.0,1302.0,4234.0,2297.0,37614.0,67.2,0.0,76.0,0.0,3732.0,10530.0
2021-04-11 22:00:00+02:00,54623.0,266.0,0.0,4575.0,46.0,56.0,1666.0,4222.0,2097.0,37473.0,63.85,0.0,76.0,0.0,3651.0,10236.0
2021-04-11 23:00:00+02:00,55915.0,265.0,0.0,4556.0,46.0,56.0,1125.0,4119.0,2076.0,37495.0,62.36,0.0,87.0,0.0,3732.0,10192.0
2021-04-12 00:00:00+02:00,54075.0,266.0,0.0,4638.0,46.0,56.0,730.0,3671.0,1996.0,37395.0,62.81,0.0,80.0,0.0,3641.0,9574.0
2021-04-12 01:00:00+02:00,52601.0,269.0,0.0,4618.0,46.0,56.0,0.0,3324.0,1783.0,37353.0,56.86,0.0,78.0,0.0,3386.0,8762.0
2021-04-12 02:00:00+02:00,52136.0,267.0,0.0,4849.0,46.0,56.0,0.0,3173.0,1736.0,37418.0,55.99,0.0,78.0,0.0,2964.0,8140.0
2021-04-12 03:00:00+02:00,50238.0,267.0,0.0,4840.0,46.0,56.0,0.0,3200.0,1016.0,37666.0,53.73,0.0,75.0,0.0,2715.0,7198.0
2021-04-12 04:00:00+02:00,50078.0,267.0,0.0,4413.0,46.0,55.0,0.0,3229.0,722.0,37338.0,53.95,0.0,79.0,0.0,2526.0,6744.0
2021-04-12 05:00:00+02:00,53156.0,267.0,0.0,5063.0,46.0,518.0,0.0,3599.0,765.0,37355.0,61.94,0.0,77.0,0.0,2314.0,6945.0
2021-04-12 06:00:00+02:00,57913.0,266.0,0.0,5284.0,46.0,710.0,227.0,4134.0,798.0,37298.0,74.4,0.0,78.0,0.0,2168.0,7366.0
2021-04-12 07:00:00+02:00,61977.0,267.0,0.0,5384.0,46.0,716.0,1170.0,4618.0,1161.0,37508.0,85.86,276.0,72.0,0.0,2199.0,8521.0
2021-04-12 08:00:00+02:00,64834.0,269.0,0.0,5478.0,46.0,716.0,1472.0,4989.0,2176.0,37870.0,102.77,1209.0,68.0,0.0,2054.0,10697.0
2021-04-12 09:00:00+02:00,65076.0,267.0,0.0,5468.0,46.0,710.0,1525.0,5277.0,2992.0,37796.0,99.0,3084.0,66.0,0.0,1742.0,13362.0
2021-04-12 10:00:00+02:00,63779.0,269.0,0.0,5439.0,46.0,720.0,1435.0,5359.0,3357.0,37736.0,86.25,4804.0,68.0,0.0,1796.0,15585.0
2021-04-12 11:00:00+02:00,63119.0,269.0,0.0,5426.0,46.0,730.0,1168.0,5188.0,2927.0,37717.0,86.83,5809.0,65.0,0.0,2039.0,16232.0
2021-04-12 12:00:00+02:00,63502.0,267.0,0.0,5275.0,46.0,727.0,890.0,5045.0,2429.0,37543.0,81.15,6271.0,69.0,0.0,2378.0,16390.0
2021-04-12 13:00:00+02:00,61575.0,265.0,0.0,5423.0,46.0,724.0,938.0,4716.0,2235.0,37567.0,74.38,6232.0,72.0,0.0,2623.0,16071.0
2021-04-12 14:00:00+02:00,59149.0,264.0,0.0,5384.0,46.0,721.0,567.0,4320.0,1985.0,37673.0,61.16,6233.0,71.0,0.0,2846.0,15648.0
2021-04-12 15:00:00+02:00,56889.0,267.0,0.0,5233.0,42.0,581.0,0.0,4113.0,1495.0,37514.0,58.97,5973.0,73.0,0.0,2758.0,14606.0
2021-04-12 16:00:00+02:00,55084.0,267.0,0.0,4709.0,41.0,60.0,0.0,4100.0,1258.0,37457.0,58.02,5303.0,74.0,0.0,2590.0,13518.0
2021-04-12 17:00:00+02:00,54507.0,265.0,0.0,4625.0,40.0,56.0,0.0,4340.0,969.0,37569.0,61.07,4325.0,74.0,0.0,2475.0,12374.0
2021-04-12 18:00:00+02:00,56326.0,264.0,0.0,5038.0,40.0,56.0,381.0,4582.0,1175.0,37428.0,70.72,2685.0,70.0,0.0,2339.0,11045.0
2021-04-12 19:00:00+02:00,58733.0,265.0,0.0,5258.0,39.0,57.0,976.0,5169.0,2002.0,37506.0,80.0,940.0,71.0,0.0,2255.0,10631.0
2021-04-12 20:00:00+02:00,58651.0,265.0,0.0,5253.0,39.0,57.0,748.0,5279.0,2501.0,37523.0,80.1,219.0,72.0,0.0,2285.0,10549.0
2021-04-12 21:00:00+02:00,58312.0,265.0,0.0,5398.0,39.0,56.0,483.0,5109.0,2407.0,37767.0,78.0,0.0,74.0,0.0,2138.0,9919.0
2021-04-12 22:00:00+02:00,58775.0,264.0,0.0,5296.0,39.0,56.0,1028.0,4792.0,2056.0,37818.0,72.94,0.0,73.0,0.0,1879.0,8991.0
2021-04-12 23:00:00+02:00,59861.0,265.0,0.0,5386.0,38.0,55.0,1948.0,4741.0,2227.0,37878.0,71.43,0.0,73.0,0.0,1744.0,8977.0
2021-04-13 00:00:00+02:00,57754.0,276.0,0.0,5068.0,27.0,86.0,1721.0,4422.0,1815.0,37690.0,76.48,0.0,109.0,0.0,1647.0,8160.0
2021-04-13 01:00:00+02:00,56205.0,311.0,0.0,4935.0,26.0,101.0,1098.0,4127.0,1716.0,36973.0,72.07,0.0,128.0,0.0,1779.0,7933.0
2021-04-13 02:00:00+02:00,55588.0,354.0,0.0,5133.0,25.0,110.0,128.0,4003.0,1720.0,36844.0,69.14,0.0,136.0,0.0,1971.0,8048.0
2021-04-13 03:00:00+02:00,53683.0,353.0,0.0,5111.0,25.0,110.0,0.0,3977.0,1576.0,36871.0,68.99,0.0,138.0,0.0,2061.0,7967.0
2021-04-13 04:00:00+02:00,53375.0,353.0,0.0,5126.0,25.0,110.0,0.0,3979.0,1206.0,36858.0,66.0,0.0,136.0,0.0,2253.0,7791.0
2021-04-13 05:00:00+02:00,56158.0,354.0,0.0,5329.0,25.0,110.0,188.0,4256.0,1322.0,36878.0,71.73,0.0,137.0,0.0,2550.0,8482.0
2021-04-13 06:00:00+02:00,60749.0,351.0,0.0,5395.0,26.0,119.0,728.0,4787.0,1739.0,36880.0,80.85,0.0,132.0,0.0,2708.0,9585.0
2021-04-13 07:00:00+02:00,64263.0,352.0,0.0,5525.0,27.0,791.0,1260.0,5596.0,2652.0,36908.0,103.15,239.0,129.0,0.0,2958.0,11797.0
2021-04-13 08:00:00+02:00,66558.0,352.0,0.0,5803.0,27.0,836.0,1688.0,6080.0,3515.0,36910.0,162.89,1088.0,131.0,0.0,2766.0,13801.0
2021-04-13 09:00:00+02:00,65439.0,347.0,0.0,5638.0,25.0,835.0,1386.0,6025.0,3192.0,36892.0,142.98,2834.0,132.0,0.0,2286.0,14684.0
2021-04-13 10:00:00+02:00,63158.0,352.0,0.0,5630.0,24.0,433.0,564.0,5655.0,2182.0,36879.0,105.0,4519.0,132.0,0.0,2391.0,15099.0
2021-04-13 11:00:00+02:00,62276.0,349.0,0.0,5628.0,22.0,110.0,637.0,5137.0,2113.0,36823.0,85.85,5607.0,134.0,0.0,2541.0,15747.0
2021-04-13 12:00:00+02:00,62638.0,347.0,0.0,5508.0,16.0,110.0,432.0,4764.0,1762.0,36778.0,78.0,6271.0,135.0,0.0,2442.0,15586.0
2021-04-13 13:00:00+02:00,60256.0,349.0,0.0,5770.0,15.0,110.0,589.0,4405.0,1703.0,36813.0,72.0,6311.0,135.0,0.0,2269.0,15037.0
2021-04-13 14:00:00+02:00,57914.0,347.0,0.0,5798.0,15.0,110.0,348.0,4099.0,2265.0,36802.0,66.0,6313.0,136.0,0.0,2247.0,15271.0
2021-04-13 15:00:00+02:00,55356.0,348.0,0.0,5491.0,15.0,108.0,126.0,3882.0,1497.0,36720.0,62.36,6061.0,138.0,0.0,2342.0,14130.0
2021-04-13 16:00:00+02:00,53404.0,347.0,0.0,4844.0,17.0,107.0,0.0,3868.0,1362.0,36922.0,62.36,5374.0,136.0,0.0,2421.0,13372.0
2021-04-13 17:00:00+02:00,53012.0,346.0,0.0,4553.0,19.0,107.0,0.0,4105.0,1043.0,37139.0,65.97,4225.0,137.0,0.0,2570.0,12289.0
2021-04-13 18:00:00+02:00,55162.0,345.0,0.0,4824.0,17.0,106.0,376.0,4476.0,1730.0,37571.0,74.32,2450.0,138.0,0.0,2642.0,11643.0
2021-04-13 19:00:00+02:00,58127.0,345.0,0.0,5511.0,15.0,110.0,813.0,4976.0,2144.0,37685.0,85.85,877.0,139.0,0.0,2739.0,11081.0
2021-04-13 20:00:00+02:00,58462.0,344.0,0.0,5646.0,15.0,111.0,815.0,5235.0,2226.0,37784.0,88.32,209.0,141.0,0.0,2825.0,10839.0
2021-04-13 21:00:00+02:00,57434.0,346.0,0.0,5568.0,14.0,110.0,678.0,5110.0,2071.0,37825.0,86.72,0.0,140.0,0.0,3451.0,10978.0
2021-04-13 22:00:00+02:00,58144.0,345.0,0.0,4940.0,175.0,110.0,490.0,4914.0,1822.0,37786.0,80.76,0.0,137.0,0.0,3861.0,10942.0
2021-04-13 23:00:00+02:00,59547.0,344.0,0.0,5080.0,271.0,110.0,450.0,4702.0,1527.0,37774.0,78.98,0.0,140.0,0.0,4149.0,10722.0
2021-04-14 00:00:00+02:00,57372.0,346.0,0.0,5529.0,332.0,110.0,503.0,4416.0,1835.0,37844.0,78.0,0.0,141.0,0.0,4026.0,10623.0
2021-04-14 01:00:00+02:00,55789.0,345.0,0.0,5564.0,436.0,110.0,385.0,4042.0,1380.0,37922.0,72.0,0.0,142.0,0.0,3721.0,9488.0
2021-04-14 02:00:00+02:00,55116.0,345.0,0.0,5800.0,517.0,110.0,87.0,3823.0,1190.0,38095.0,70.45,0.0,141.0,0.0,3568.0,8926.0
2021-04-14 03:00:00+02:00,53416.0,345.0,0.0,5843.0,571.0,107.0,0.0,3677.0,1252.0,37779.0,69.05,0.0,142.0,0.0,3441.0,8715.0
2021-04-14 04:00:00+02:00,53148.0,346.0,0.0,5813.0,572.0,106.0,0.0,3624.0,1658.0,37763.0,68.0,0.0,140.0,0.0,3256.0,8884.0
2021-04-14 05:00:00+02:00,55963.0,346.0,0.0,5806.0,570.0,106.0,12.0,3935.0,1487.0,38153.0,70.66,0.0,138.0,0.0,3144.0,8912.0
2021-04-14 06:00:00+02:00,60384.0,346.0,0.0,5673.0,552.0,109.0,645.0,4420.0,1851.0,38199.0,88.45,0.0,137.0,0.0,3126.0,9743.0
2021-04-14 07:00:00+02:00,63815.0,345.0,0.0,5770.0,507.0,131.0,704.0,5147.0,2322.0,38299.0,118.52,257.0,134.0,0.0,3332.0,11403.0
2021-04-14 08:00:00+02:00,65624.0,346.0,0.0,5648.0,463.0,752.0,1139.0,5238.0,3254.0,38290.0,125.0,1208.0,133.0,0.0,2897.0,12943.0
2021-04-14 09:00:00+02:00,64739.0,345.0,0.0,5664.0,433.0,500.0,1085.0,5078.0,3244.0,38213.0,104.28,3023.0,137.0,0.0,2001.0,13691.0
2021-04-14 10:00:00+02:00,62370.0,344.0,0.0,5536.0,334.0,109.0,379.0,4774.0,2595.0,38183.0,89.02,4718.0,138.0,0.0,2136.0,14567.0
2021-04-14 11:00:00+02:00,61510.0,343.0,0.0,4915.0,349.0,135.0,373.0,4318.0,1832.0,38167.0,77.69,5916.0,150.0,0.0,3375.0,15784.0
2021-04-14 12:00:00+02:00,61920.0,345.0,0.0,4312.0,355.0,135.0,435.0,4100.0,1554.0,38136.0,72.31,6469.0,138.0,0.0,4010.0,16478.0
2021-04-14 13:00:00+02:00,59933.0,345.0,0.0,4927.0,367.0,135.0,448.0,3944.0,1464.0,37653.0,67.97,6595.0,139.0,0.0,4162.0,16510.0
2021-04-14 14:00:00+02:00,57689.0,346.0,0.0,5453.0,427.0,136.0,667.0,3714.0,1841.0,37163.0,66.1,6572.0,140.0,0.0,4427.0,16900.0
2021-04-14 15:00:00+02:00,55459.0,346.0,0.0,4926.0,516.0,132.0,44.0,3488.0,1419.0,37091.0,61.97,6209.0,141.0,0.0,4662.0,16124.0
2021-04-14 16:00:00+02:00,53904.0,344.0,0.0,4784.0,523.0,132.0,0.0,3429.0,1152.0,37110.0,62.23,5560.0,140.0,0.0,5043.0,15528.0
2021-04-14 17:00:00+02:00,53272.0,344.0,0.0,5042.0,532.0,133.0,35.0,3608.0,1058.0,37098.0,65.96,4112.0,140.0,0.0,5164.0,14286.0
2021-04-14 18:00:00+02:00,55952.0,348.0,0.0,4797.0,554.0,135.0,439.0,4248.0,2076.0,37676.0,73.19,2617.0,141.0,0.0,5114.0,14403.0
2021-04-14 19:00:00+02:00,58616.0,347.0,0.0,5458.0,551.0,136.0,874.0,4795.0,3419.0,37993.0,97.45,962.0,140.0,0.0,5080.0,14603.0
2021-04-14 20:00:00+02:00,59044.0,346.0,0.0,5391.0,559.0,426.0,1058.0,5109.0,3567.0,38054.0,100.0,220.0,140.0,0.0,4703.0,13945.0
2021-04-14 21:00:00+02:00,57937.0,346.0,0.0,5130.0,507.0,878.0,613.0,4865.0,2415.0,37988.0,85.62,0.0,139.0,0.0,4590.0,12216.0
2021-04-14 22:00:00+02:00,58449.0,346.0,0.0,5097.0,500.0,868.0,492.0,4617.0,1734.0,38005.0,77.62,0.0,138.0,0.0,4812.0,11509.0
2021-04-14 23:00:00+02:00,59722.0,347.0,0.0,5157.0,506.0,765.0,587.0,4397.0,2012.0,38021.0,74.2,0.0,138.0,0.0,5059.0,11815.0
2021-04-15 00:00:00+02:00,57641.0,347.0,0.0,5103.0,502.0,588.0,49.0,3930.0,1728.0,38095.0,68.27,0.0,140.0,0.0,4990.0,10995.0
2021-04-15 01:00:00+02:00,56309.0,348.0,0.0,4984.0,500.0,135.0,0.0,3638.0,1433.0,38324.0,63.38,0.0,142.0,0.0,4779.0,10198.0
2021-04-15 02:00:00+02:00,55784.0,348.0,0.0,5099.0,479.0,135.0,0.0,3463.0,1330.0,38663.0,64.78,0.0,142.0,0.0,4568.0,9709.0
2021-04-15 03:00:00+02:00,53974.0,345.0,0.0,4677.0,513.0,135.0,0.0,3446.0,1504.0,38957.0,59.71,0.0,143.0,0.0,4508.0,9803.0
2021-04-15 04:00:00+02:00,53532.0,342.0,0.0,5046.0,516.0,135.0,0.0,3498.0,1731.0,38843.0,61.16,0.0,144.0,0.0,4366.0,9937.0
2021-04-15 05:00:00+02:00,55944.0,341.0,0.0,5130.0,484.0,135.0,0.0,3702.0,1473.0,39000.0,65.81,0.0,144.0,0.0,4320.0,9836.0
2021-04-15 06:00:00+02:00,60309.0,342.0,0.0,5316.0,520.0,134.0,455.0,4410.0,1841.0,39069.0,82.9,0.0,142.0,0.0,4321.0,10914.0
2021-04-15 07:00:00+02:00,63577.0,341.0,0.0,5218.0,502.0,133.0,817.0,5089.0,2398.0,39062.0,105.05,282.0,141.0,0.0,4383.0,12493.0
2021-04-15 08:00:00+02:00,65617.0,348.0,0.0,5446.0,519.0,133.0,1526.0,5456.0,3308.0,39149.0,118.0,1296.0,138.0,0.0,3582.0,13990.0
2021-04-15 09:00:00+02:00,64644.0,343.0,0.0,5524.0,538.0,133.0,955.0,5243.0,3073.0,39219.0,99.8,3099.0,140.0,0.0,2485.0,14243.0
2021-04-15 10:00:00+02:00,62415.0,342.0,0.0,5296.0,495.0,135.0,448.0,4674.0,2058.0,39153.0,82.0,4812.0,144.0,0.0,2736.0,14622.0
2021-04-15 11:00:00+02:00,61541.0,343.0,0.0,5078.0,500.0,135.0,164.0,4265.0,1989.0,39122.0,75.16,5949.0,145.0,0.0,3828.0,16374.0
2021-04-15 12:00:00+02:00,61995.0,348.0,0.0,4828.0,497.0,135.0,408.0,4042.0,1788.0,39062.0,70.67,6500.0,145.0,0.0,4243.0,16921.0
2021-04-15 13:00:00+02:00,59996.0,352.0,0.0,5095.0,527.0,135.0,631.0,3735.0,1627.0,39101.0,69.0,6334.0,144.0,0.0,4040.0,16088.0
2021-04-15 14:00:00+02:00,57841.0,348.0,0.0,5023.0,391.0,135.0,339.0,3424.0,1329.0,39102.0,63.72,6306.0,142.0,0.0,4071.0,15478.0
2021-04-15 15:00:00+02:00,55610.0,347.0,0.0,4710.0,364.0,135.0,225.0,3370.0,1209.0,39089.0,60.55,5872.0,141.0,0.0,4113.0,14911.0
2021-04-15 16:00:00+02:00,54237.0,348.0,0.0,4986.0,377.0,136.0,0.0,3428.0,1285.0,38941.0,57.77,5335.0,144.0,0.0,4257.0,14653.0
2021-04-15 17:00:00+02:00,53903.0,346.0,0.0,4989.0,356.0,135.0,0.0,3711.0,1044.0,38802.0,61.18,4216.0,142.0,0.0,4424.0,13741.0
2021-04-15 18:00:00+02:00,56368.0,344.0,0.0,5172.0,505.0,135.0,0.0,4271.0,1387.0,38976.0,70.14,2642.0,144.0,0.0,4594.0,13238.0
2021-04-15 19:00:00+02:00,58891.0,344.0,0.0,5215.0,534.0,136.0,671.0,4688.0,2093.0,39021.0,82.89,907.0,143.0,0.0,4615.0,12647.0
2021-04-15 20:00:00+02:00,59008.0,345.0,0.0,5361.0,542.0,135.0,1378.0,4697.0,2684.0,39019.0,82.9,218.0,144.0,0.0,4413.0,12357.0
2021-04-15 21:00:00+02:00,58139.0,348.0,0.0,5170.0,498.0,135.0,634.0,4614.0,2191.0,39170.0,78.0,0.0,144.0,0.0,4707.0,11860.0
2021-04-15 22:00:00+02:00,58790.0,350.0,0.0,5378.0,540.0,135.0,1293.0,4267.0,1869.0,39149.0,72.25,0.0,145.0,0.0,5059.0,11545.0
2021-04-15 23:00:00+02:00,60015.0,350.0,0.0,5233.0,506.0,135.0,1357.0,4064.0,2171.0,39020.0,68.58,0.0,147.0,0.0,5391.0,11976.0
2021-04-16 00:00:00+02:00,58055.0,348.0,0.0,5273.0,520.0,135.0,445.0,3786.0,1755.0,38960.0,74.52,0.0,150.0,0.0,5433.0,11322.0
2021-04-16 01:00:00+02:00,56412.0,347.0,0.0,5406.0,540.0,135.0,72.0,3560.0,917.0,38859.0,69.13,0.0,152.0,0.0,5291.0,10115.0
2021-04-16 02:00:00+02:00,55533.0,347.0,0.0,5407.0,541.0,135.0,0.0,3609.0,974.0,38893.0,68.07,0.0,159.0,0.0,5139.0,10069.0
2021-04-16 03:00:00+02:00,53716.0,351.0,0.0,5491.0,549.0,135.0,0.0,3435.0,731.0,39050.0,65.87,0.0,159.0,0.0,4954.0,9471.0
2021-04-16 04:00:00+02:00,53429.0,377.0,0.0,5479.0,564.0,135.0,0.0,3350.0,706.0,39127.0,62.57,0.0,148.0,0.0,4816.0,9249.0
2021-04-16 05:00:00+02:00,55976.0,378.0,0.0,5259.0,511.0,134.0,0.0,3577.0,1017.0,38965.0,64.75,0.0,155.0,0.0,4606.0,9578.0
2021-04-16 06:00:00+02:00,60298.0,379.0,0.0,5494.0,542.0,134.0,775.0,4068.0,2279.0,39121.0,72.4,145.0,155.0,0.0,4293.0,11164.0
2021-04-16 07:00:00+02:00,63683.0,378.0,0.0,5524.0,565.0,134.0,963.0,4927.0,2957.0,39245.0,86.09,262.0,154.0,0.0,3993.0,12517.0
2021-04-16 08:00:00+02:00,65529.0,376.0,0.0,5557.0,518.0,135.0,1117.0,5307.0,3498.0,39307.0,96.1,1226.0,155.0,0.0,3252.0,13659.0
