time,Actual Load,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore,renewable
2021-07-02 12:00:00+02:00,14594.0,0.0,9778.0,0.0,5409.0,708.0,0.0,780.0,10558.0
2021-07-02 13:00:00+02:00,14205.0,0.0,9735.0,0.0,5404.0,752.0,0.0,808.0,10543.0
2021-07-02 14:00:00+02:00,13889.0,0.0,9764.0,0.0,5400.0,735.0,0.0,791.0,10555.0
2021-07-02 15:00:00+02:00,13782.0,0.0,9800.0,0.0,5395.0,721.0,0.0,749.0,10549.0
2021-07-02 16:00:00+02:00,13411.0,0.0,9789.0,0.0,5386.0,667.0,0.0,702.0,10491.0
2021-07-02 17:00:00+02:00,13352.0,0.0,9801.0,0.0,5385.0,588.0,0.0,698.0,10499.0
2021-07-02 18:00:00+02:00,13371.0,0.0,9877.0,0.0,5383.0,517.0,0.0,755.0,10632.0
2021-07-02 19:00:00+02:00,13197.0,0.0,9784.0,0.0,5382.0,463.0,0.0,752.0,10536.0
2021-07-02 20:00:00+02:00,12860.0,0.0,9498.0,0.0,5382.0,419.0,0.0,806.0,10304.0
2021-07-02 21:00:00+02:00,12460.0,0.0,9391.0,0.0,5385.0,411.0,0.0,889.0,10280.0
2021-07-02 22:00:00+02:00,12009.0,0.0,9157.0,0.0,5388.0,406.0,0.0,993.0,10150.0
2021-07-02 23:00:00+02:00,11514.0,0.0,8830.0,0.0,5390.0,401.0,0.0,1073.0,9903.0
2021-07-03 00:00:00+02:00,10880.0,0.0,8267.0,0.0,5396.0,409.0,0.0,1127.0,9394.0
2021-07-03 01:00:00+02:00,10607.0,0.0,8000.0,0.0,5398.0,409.0,0.0,1098.0,9098.0
2021-07-03 02:00:00+02:00,10514.0,0.0,7823.0,0.0,5400.0,398.0,0.0,1079.0,8902.0
2021-07-03 03:00:00+02:00,10401.0,0.0,7781.0,0.0,5401.0,401.0,0.0,971.0,8752.0
2021-07-03 04:00:00+02:00,10355.0,0.0,7803.0,0.0,5402.0,402.0,0.0,878.0,8681.0
2021-07-03 05:00:00+02:00,10207.0,0.0,7904.0,0.0,5400.0,423.0,0.0,713.0,8617.0
2021-07-03 06:00:00+02:00,10635.0,0.0,8401.0,0.0,5399.0,466.0,0.0,534.0,8935.0
2021-07-03 07:00:00+02:00,11135.0,0.0,8815.0,0.0,5396.0,528.0,0.0,382.0,9197.0
2021-07-03 08:00:00+02:00,11901.0,0.0,9235.0,0.0,5395.0,608.0,0.0,302.0,9537.0
2021-07-03 09:00:00+02:00,12306.0,0.0,9572.0,0.0,5396.0,699.0,0.0,307.0,9879.0
2021-07-03 10:00:00+02:00,12635.0,0.0,9649.0,0.0,5393.0,791.0,0.0,368.0,10017.0
2021-07-03 11:00:00+02:00,12770.0,0.0,9601.0,0.0,5389.0,832.0,0.0,470.0,10071.0
2021-07-03 12:00:00+02:00,12616.0,0.0,9560.0,0.0,5384.0,862.0,0.0,574.0,10134.0
2021-07-03 13:00:00+02:00,12470.0,0.0,9452.0,0.0,5377.0,868.0,0.0,689.0,10141.0
2021-07-03 14:00:00+02:00,12124.0,0.0,9299.0,0.0,5364.0,832.0,0.0,802.0,10101.0
2021-07-03 15:00:00+02:00,12155.0,0.0,9292.0,0.0,5359.0,778.0,0.0,858.0,10150.0
2021-07-03 16:00:00+02:00,12089.0,0.0,9171.0,0.0,5356.0,718.0,0.0,935.0,10106.0
2021-07-03 17:00:00+02:00,12273.0,0.0,9141.0,0.0,5356.0,632.0,0.0,977.0,10118.0
2021-07-03 18:00:00+02:00,12305.0,0.0,9109.0,0.0,5353.0,547.0,0.0,1024.0,10133.0
2021-07-03 19:00:00+02:00,12220.0,0.0,9004.0,0.0,5353.0,476.0,0.0,1073.0,10077.0
2021-07-03 20:00:00+02:00,12161.0,0.0,8879.0,0.0,5355.0,421.0,0.0,1239.0,10118.0
2021-07-03 21:00:00+02:00,11782.0,0.0,8425.0,0.0,5356.0,405.0,0.0,1496.0,9921.0
2021-07-03 22:00:00+02:00,11327.0,0.0,7757.0,0.0,5359.0,392.0,0.0,1788.0,9545.0
2021-07-03 23:00:00+02:00,10822.0,0.0,7541.0,0.0,5364.0,391.0,0.0,2030.0,9571.0
2021-07-04 00:00:00+02:00,10454.0,0.0,7268.0,0.0,5234.0,406.0,0.0,2193.0,9461.0
2021-07-04 01:00:00+02:00,10277.0,0.0,7105.0,0.0,5213.0,402.0,0.0,2188.0,9293.0
2021-07-04 02:00:00+02:00,9971.0,0.0,6936.0,0.0,5217.0,405.0,0.0,2066.0,9002.0
2021-07-04 03:00:00+02:00,9940.0,0.0,6946.0,0.0,5037.0,410.0,0.0,1868.0,8814.0
2021-07-04 04:00:00+02:00,9822.0,0.0,7163.0,0.0,4948.0,412.0,0.0,1639.0,8802.0
2021-07-04 05:00:00+02:00,9899.0,0.0,7607.0,0.0,4947.0,434.0,0.0,1243.0,8850.0
2021-07-04 06:00:00+02:00,10228.0,0.0,8239.0,0.0,4943.0,484.0,0.0,923.0,9162.0
2021-07-04 07:00:00+02:00,10727.0,0.0,8725.0,0.0,4939.0,547.0,0.0,689.0,9414.0
2021-07-04 08:00:00+02:00,11279.0,0.0,8731.0,0.0,4938.0,636.0,0.0,515.0,9246.0
2021-07-04 09:00:00+02:00,11655.0,0.0,9002.0,0.0,4798.0,714.0,0.0,513.0,9515.0
2021-07-04 10:00:00+02:00,12169.0,0.0,9274.0,0.0,4649.0,777.0,0.0,702.0,9976.0
2021-07-04 11:00:00+02:00,12517.0,0.0,9130.0,0.0,4593.0,810.0,0.0,879.0,10009.0
2021-07-04 12:00:00+02:00,12504.0,0.0,8872.0,0.0,4558.0,823.0,0.0,1031.0,9903.0
2021-07-04 13:00:00+02:00,12419.0,0.0,8821.0,0.0,4568.0,830.0,0.0,1155.0,9976.0
2021-07-04 14:00:00+02:00,12720.0,0.0,8603.0,0.0,4569.0,804.0,0.0,1217.0,9820.0
2021-07-04 15:00:00+02:00,12568.0,0.0,8631.0,0.0,4563.0,769.0,0.0,1187.0,9818.0
2021-07-04 16:00:00+02:00,12804.0,0.0,8683.0,0.0,4557.0,689.0,0.0,1174.0,9857.0
2021-07-04 17:00:00+02:00,12584.0,0.0,8999.0,0.0,4555.0,606.0,0.0,1176.0,10175.0
2021-07-04 18:00:00+02:00,12840.0,0.0,9032.0,0.0,4555.0,532.0,0.0,1226.0,10258.0
2021-07-04 19:00:00+02:00,12773.0,0.0,8997.0,0.0,4556.0,491.0,0.0,1204.0,10201.0
2021-07-04 20:00:00+02:00,12654.0,0.0,9042.0,0.0,4559.0,439.0,0.0,1306.0,10348.0
2021-07-04 21:00:00+02:00,12288.0,0.0,8636.0,0.0,4561.0,418.0,0.0,1504.0,10140.0
2021-07-04 22:00:00+02:00,12059.0,0.0,8561.0,0.0,4563.0,414.0,0.0,1753.0,10314.0
2021-07-04 23:00:00+02:00,11601.0,0.0,8329.0,0.0,4564.0,415.0,0.0,1958.0,10287.0
2021-07-05 00:00:00+02:00,11219.0,0.0,7879.0,0.0,4565.0,411.0,0.0,2078.0,9957.0
2021-07-05 01:00:00+02:00,10777.0,0.0,7549.0,0.0,4567.0,408.0,0.0,2086.0,9635.0
2021-07-05 02:00:00+02:00,10718.0,0.0,7537.0,0.0,4569.0,403.0,0.0,1994.0,9531.0
2021-07-05 03:00:00+02:00,10683.0,0.0,7591.0,0.0,4570.0,405.0,0.0,1871.0,9462.0
2021-07-05 04:00:00+02:00,10554.0,0.0,7791.0,0.0,4570.0,406.0,0.0,1699.0,9490.0
2021-07-05 05:00:00+02:00,10844.0,0.0,8470.0,0.0,4571.0,426.0,0.0,1426.0,9896.0
2021-07-05 06:00:00+02:00,11990.0,0.0,9060.0,0.0,4571.0,453.0,0.0,1020.0,10080.0
2021-07-05 07:00:00+02:00,13400.0,0.0,9545.0,0.0,4570.0,507.0,0.0,741.0,10286.0
2021-07-05 08:00:00+02:00,14061.0,0.0,9587.0,0.0,4569.0,564.0,0.0,645.0,10232.0
2021-07-05 09:00:00+02:00,14206.0,0.0,9851.0,0.0,4569.0,654.0,0.0,801.0,10652.0
2021-07-05 10:00:00+02:00,14422.0,0.0,9615.0,0.0,4569.0,707.0,0.0,1025.0,10640.0
2021-07-05 11:00:00+02:00,14481.0,0.0,9408.0,0.0,4567.0,761.0,0.0,1366.0,10774.0
2021-07-05 12:00:00+02:00,14622.0,0.0,9316.0,0.0,4565.0,772.0,0.0,1587.0,10903.0
2021-07-05 13:00:00+02:00,14806.0,0.0,9144.0,0.0,4558.0,786.0,0.0,1779.0,10923.0
2021-07-05 14:00:00+02:00,14672.0,0.0,8866.0,0.0,4554.0,775.0,0.0,1880.0,10746.0
2021-07-05 15:00:00+02:00,14408.0,0.0,8804.0,0.0,4540.0,734.0,0.0,1874.0,10678.0
2021-07-05 16:00:00+02:00,14327.0,0.0,8770.0,0.0,4535.0,646.0,0.0,1880.0,10650.0
2021-07-05 17:00:00+02:00,14222.0,0.0,8761.0,0.0,4534.0,591.0,0.0,1977.0,10738.0
2021-07-05 18:00:00+02:00,13919.0,0.0,8725.0,0.0,4533.0,511.0,0.0,1903.0,10628.0
2021-07-05 19:00:00+02:00,13806.0,0.0,8757.0,0.0,4540.0,457.0,0.0,1834.0,10591.0
2021-07-05 20:00:00+02:00,13621.0,0.0,8713.0,0.0,4541.0,427.0,0.0,1708.0,10421.0
2021-07-05 21:00:00+02:00,13311.0,0.0,8601.0,0.0,4544.0,414.0,0.0,1811.0,10412.0
2021-07-05 22:00:00+02:00,12552.0,0.0,8354.0,0.0,4546.0,404.0,0.0,1762.0,10116.0
2021-07-05 23:00:00+02:00,11643.0,0.0,7895.0,0.0,4548.0,406.0,0.0,1889.0,9784.0
2021-07-06 00:00:00+02:00,11033.0,0.0,7294.0,0.0,4548.0,394.0,0.0,1979.0,9273.0
2021-07-06 01:00:00+02:00,10810.0,0.0,7100.0,0.0,4549.0,393.0,0.0,1968.0,9068.0
2021-07-06 02:00:00+02:00,10692.0,0.0,6988.0,0.0,4551.0,391.0,0.0,1777.0,8765.0
2021-07-06 03:00:00+02:00,10699.0,0.0,6953.0,0.0,4554.0,388.0,0.0,1596.0,8549.0
2021-07-06 04:00:00+02:00,10618.0,0.0,7056.0,0.0,4555.0,389.0,0.0,1374.0,8430.0
2021-07-06 05:00:00+02:00,11003.0,0.0,7582.0,0.0,4556.0,403.0,0.0,1111.0,8693.0
2021-07-06 06:00:00+02:00,12097.0,0.0,7987.0,0.0,4555.0,450.0,0.0,923.0,8910.0
2021-07-06 07:00:00+02:00,13071.0,0.0,8427.0,0.0,4555.0,490.0,0.0,759.0,9186.0
2021-07-06 08:00:00+02:00,13830.0,0.0,8727.0,0.0,4556.0,560.0,0.0,765.0,9492.0
2021-07-06 09:00:00+02:00,14173.0,0.0,8692.0,0.0,4561.0,638.0,0.0,840.0,9532.0
2021-07-06 10:00:00+02:00,14367.0,0.0,8695.0,0.0,4562.0,727.0,0.0,1011.0,9706.0
2021-07-06 11:00:00+02:00,14251.0,0.0,8536.0,0.0,4566.0,749.0,0.0,1131.0,9667.0
2021-07-06 12:00:00+02:00,14456.0,0.0,8440.0,0.0,4565.0,784.0,0.0,1356.0,9796.0
2021-07-06 13:00:00+02:00,14427.0,0.0,8346.0,0.0,4565.0,801.0,0.0,1582.0,9928.0
2021-07-06 14:00:00+02:00,14221.0,0.0,8245.0,0.0,4564.0,788.0,0.0,1647.0,9892.0
2021-07-06 15:00:00+02:00,14343.0,0.0,8486.0,0.0,4561.0,758.0,0.0,1770.0,10256.0
2021-07-06 16:00:00+02:00,14048.0,0.0,8570.0,0.0,4561.0,704.0,0.0,1859.0,10429.0
2021-07-06 17:00:00+02:00,14333.0,0.0,8855.0,0.0,4560.0,629.0,0.0,1900.0,10755.0
2021-07-06 18:00:00+02:00,14295.0,0.0,8765.0,0.0,4559.0,536.0,0.0,1858.0,10623.0
2021-07-06 19:00:00+02:00,14176.0,0.0,8728.0,0.0,4560.0,472.0,0.0,1764.0,10492.0
2021-07-06 20:00:00+02:00,13451.0,0.0,8590.0,0.0,4563.0,437.0,0.0,1725.0,10315.0
2021-07-06 21:00:00+02:00,12864.0,0.0,8513.0,0.0,4565.0,395.0,0.0,1848.0,10361.0
2021-07-06 22:00:00+02:00,12328.0,0.0,8220.0,0.0,4568.0,391.0,0.0,2110.0,10330.0
2021-07-06 23:00:00+02:00,11922.0,0.0,8010.0,0.0,4572.0,383.0,0.0,2382.0,10392.0
2021-07-07 00:00:00+02:00,11573.0,0.0,7818.0,0.0,4577.0,372.0,0.0,2428.0,10246.0
2021-07-07 01:00:00+02:00,10943.0,0.0,7348.0,0.0,4581.0,371.0,0.0,2329.0,9677.0
2021-07-07 02:00:00+02:00,10722.0,0.0,7313.0,0.0,4585.0,371.0,0.0,2200.0,9513.0
2021-07-07 03:00:00+02:00,10607.0,0.0,7072.0,0.0,4589.0,401.0,0.0,2066.0,9138.0
2021-07-07 04:00:00+02:00,10501.0,0.0,7083.0,0.0,4595.0,406.0,0.0,1917.0,9000.0
2021-07-07 05:00:00+02:00,11034.0,0.0,7111.0,0.0,4598.0,414.0,0.0,1867.0,8978.0
2021-07-07 06:00:00+02:00,12188.0,0.0,7239.0,0.0,4598.0,439.0,0.0,1644.0,8883.0
2021-07-07 07:00:00+02:00,13669.0,0.0,7647.0,0.0,4598.0,470.0,0.0,1634.0,9281.0
2021-07-07 08:00:00+02:00,14377.0,0.0,8071.0,0.0,4600.0,530.0,0.0,1525.0,9596.0
2021-07-07 09:00:00+02:00,14610.0,0.0,8082.0,0.0,4602.0,603.0,0.0,1573.0,9655.0
2021-07-07 10:00:00+02:00,14852.0,0.0,7642.0,0.0,4603.0,581.0,0.0,1856.0,9498.0
2021-07-07 11:00:00+02:00,14758.0,0.0,7460.0,0.0,4605.0,593.0,0.0,1943.0,9403.0
2021-07-07 12:00:00+02:00,14746.0,0.0,7221.0,0.0,4606.0,601.0,0.0,2049.0,9270.0
2021-07-07 13:00:00+02:00,14981.0,0.0,7144.0,0.0,4605.0,606.0,0.0,2254.0,9398.0
2021-07-07 14:00:00+02:00,14876.0,0.0,7261.0,0.0,4604.0,604.0,0.0,2354.0,9615.0
2021-07-07 15:00:00+02:00,14600.0,0.0,6958.0,0.0,4606.0,596.0,0.0,2510.0,9468.0
2021-07-07 16:00:00+02:00,13971.0,0.0,6810.0,0.0,4606.0,573.0,0.0,2587.0,9397.0
2021-07-07 17:00:00+02:00,14054.0,0.0,6625.0,0.0,4607.0,523.0,0.0,2717.0,9342.0
2021-07-07 18:00:00+02:00,13950.0,0.0,6696.0,0.0,4607.0,457.0,0.0,2794.0,9490.0
2021-07-07 19:00:00+02:00,13822.0,0.0,7139.0,0.0,4609.0,401.0,0.0,2634.0,9773.0
2021-07-07 20:00:00+02:00,13636.0,0.0,7404.0,0.0,4611.0,352.0,0.0,2526.0,9930.0
2021-07-07 21:00:00+02:00,12753.0,0.0,7207.0,0.0,4612.0,325.0,0.0,2610.0,9817.0
2021-07-07 22:00:00+02:00,12553.0,0.0,7081.0,0.0,4613.0,317.0,0.0,2925.0,10006.0
2021-07-07 23:00:00+02:00,11886.0,0.0,6721.0,0.0,4615.0,314.0,0.0,3174.0,9895.0
2021-07-08 00:00:00+02:00,11089.0,0.0,6597.0,0.0,4616.0,306.0,0.0,3199.0,9796.0
2021-07-08 01:00:00+02:00,10770.0,0.0,6281.0,0.0,4617.0,308.0,0.0,3171.0,9452.0
2021-07-08 02:00:00+02:00,10792.0,0.0,6131.0,0.0,4619.0,308.0,0.0,3133.0,9264.0
2021-07-08 03:00:00+02:00,10298.0,0.0,6003.0,0.0,4620.0,308.0,0.0,2848.0,8851.0
2021-07-08 04:00:00+02:00,9708.0,0.0,6161.0,0.0,4622.0,310.0,0.0,2563.0,8724.0
2021-07-08 05:00:00+02:00,10348.0,0.0,7226.0,0.0,4623.0,318.0,0.0,2221.0,9447.0
2021-07-08 06:00:00+02:00,11838.0,0.0,8223.0,0.0,4622.0,356.0,0.0,1967.0,10190.0
2021-07-08 07:00:00+02:00,13151.0,0.0,8708.0,0.0,4621.0,432.0,0.0,1595.0,10303.0
2021-07-08 08:00:00+02:00,13796.0,0.0,8984.0,0.0,4623.0,523.0,0.0,1437.0,10421.0
2021-07-08 09:00:00+02:00,13721.0,0.0,8936.0,0.0,4621.0,607.0,0.0,1431.0,10367.0
2021-07-08 10:00:00+02:00,13787.0,0.0,8836.0,0.0,4618.0,670.0,0.0,1542.0,10378.0
2021-07-08 11:00:00+02:00,14389.0,0.0,8869.0,0.0,4616.0,719.0,0.0,1807.0,10676.0
2021-07-08 12:00:00+02:00,14311.0,0.0,8847.0,0.0,4610.0,728.0,0.0,1836.0,10683.0
2021-07-08 13:00:00+02:00,14095.0,0.0,8776.0,0.0,4604.0,720.0,0.0,1661.0,10437.0
2021-07-08 14:00:00+02:00,14193.0,0.0,8771.0,0.0,4600.0,682.0,0.0,1705.0,10476.0
2021-07-08 15:00:00+02:00,14281.0,0.0,8834.0,0.0,4598.0,645.0,0.0,1601.0,10435.0
2021-07-08 16:00:00+02:00,14076.0,0.0,8963.0,0.0,4599.0,573.0,0.0,1406.0,10369.0
2021-07-08 17:00:00+02:00,14095.0,0.0,9034.0,0.0,4598.0,485.0,0.0,1278.0,10312.0
2021-07-08 18:00:00+02:00,13994.0,0.0,8991.0,0.0,4599.0,403.0,0.0,1094.0,10085.0
2021-07-08 19:00:00+02:00,13737.0,0.0,9074.0,0.0,4599.0,344.0,0.0,948.0,10022.0
2021-07-08 20:00:00+02:00,13399.0,0.0,9025.0,0.0,4599.0,300.0,0.0,900.0,9925.0
2021-07-08 21:00:00+02:00,13126.0,0.0,8969.0,0.0,4599.0,284.0,0.0,920.0,9889.0
2021-07-08 22:00:00+02:00,12958.0,0.0,8600.0,0.0,4602.0,275.0,0.0,1048.0,9648.0
2021-07-08 23:00:00+02:00,12253.0,0.0,8385.0,0.0,4603.0,273.0,0.0,1040.0,9425.0
2021-07-09 00:00:00+02:00,11433.0,0.0,6823.0,0.0,4602.0,275.0,0.0,1009.0,7832.0
2021-07-09 01:00:00+02:00,10981.0,0.0,6799.0,0.0,4606.0,276.0,0.0,965.0,7764.0
2021-07-09 02:00:00+02:00,10774.0,0.0,6733.0,0.0,4610.0,278.0,0.0,976.0,7709.0
2021-07-09 03:00:00+02:00,10651.0,0.0,6655.0,0.0,4609.0,278.0,0.0,938.0,7593.0
2021-07-09 04:00:00+02:00,10778.0,0.0,6695.0,0.0,4610.0,279.0,0.0,934.0,7629.0
2021-07-09 05:00:00+02:00,11145.0,0.0,6887.0,0.0,4610.0,289.0,0.0,812.0,7699.0
2021-07-09 06:00:00+02:00,12108.0,0.0,8342.0,0.0,4609.0,333.0,0.0,542.0,8884.0
2021-07-09 07:00:00+02:00,13119.0,0.0,9023.0,0.0,4608.0,404.0,0.0,412.0,9435.0
2021-07-09 08:00:00+02:00,14057.0,0.0,9581.0,0.0,4606.0,470.0,0.0,356.0,9937.0
2021-07-09 09:00:00+02:00,14230.0,0.0,9537.0,0.0,4604.0,548.0,0.0,394.0,9931.0
2021-07-09 10:00:00+02:00,14268.0,0.0,9596.0,0.0,4601.0,600.0,0.0,442.0,10038.0
2021-07-09 11:00:00+02:00,14413.0,0.0,9614.0,0.0,4598.0,608.0,0.0,519.0,10133.0
2021-07-09 12:00:00+02:00,14191.0,0.0,9553.0,0.0,4595.0,611.0,0.0,588.0,10141.0
2021-07-09 13:00:00+02:00,14135.0,0.0,9386.0,0.0,4597.0,605.0,0.0,651.0,10037.0
2021-07-09 14:00:00+02:00,14025.0,0.0,9384.0,0.0,4595.0,567.0,0.0,703.0,10087.0
2021-07-09 15:00:00+02:00,13947.0,0.0,9302.0,0.0,4593.0,532.0,0.0,732.0,10034.0
2021-07-09 16:00:00+02:00,13872.0,0.0,9374.0,0.0,4590.0,470.0,0.0,783.0,10157.0
2021-07-09 17:00:00+02:00,13668.0,0.0,9350.0,0.0,4588.0,407.0,0.0,808.0,10158.0
2021-07-09 18:00:00+02:00,13290.0,0.0,9187.0,0.0,4585.0,349.0,0.0,785.0,9972.0
2021-07-09 19:00:00+02:00,12922.0,0.0,9023.0,0.0,4586.0,306.0,0.0,820.0,9843.0
2021-07-09 20:00:00+02:00,12527.0,0.0,8729.0,0.0,4584.0,295.0,0.0,895.0,9624.0
2021-07-09 21:00:00+02:00,12081.0,0.0,8266.0,0.0,4585.0,287.0,0.0,938.0,9204.0
2021-07-09 22:00:00+02:00,11414.0,0.0,7847.0,0.0,4584.0,285.0,0.0,1066.0,8913.0
2021-07-09 23:00:00+02:00,10891.0,0.0,7800.0,0.0,4582.0,295.0,0.0,1211.0,9011.0
2021-07-10 00:00:00+02:00,10743.0,0.0,7195.0,0.0,4580.0,294.0,0.0,1423.0,8618.0
2021-07-10 01:00:00+02:00,10449.0,0.0,6984.0,0.0,4581.0,294.0,0.0,1533.0,8517.0
2021-07-10 02:00:00+02:00,10192.0,0.0,6726.0,0.0,4582.0,290.0,0.0,1664.0,8390.0
2021-07-10 03:00:00+02:00,9849.0,0.0,6440.0,0.0,4580.0,290.0,0.0,1657.0,8097.0
2021-07-10 04:00:00+02:00,9515.0,0.0,6232.0,0.0,4581.0,296.0,0.0,1826.0,8058.0
2021-07-10 05:00:00+02:00,9275.0,0.0,6305.0,0.0,4582.0,298.0,0.0,1919.0,8224.0
2021-07-10 06:00:00+02:00,10145.0,0.0,6520.0,0.0,4584.0,322.0,0.0,2001.0,8521.0
2021-07-10 07:00:00+02:00,10675.0,0.0,7032.0,0.0,4585.0,346.0,0.0,1924.0,8956.0
2021-07-10 08:00:00+02:00,11240.0,0.0,7169.0,0.0,4587.0,393.0,0.0,1980.0,9149.0
2021-07-10 09:00:00+02:00,12106.0,0.0,7451.0,0.0,4586.0,453.0,0.0,2068.0,9519.0
2021-07-10 10:00:00+02:00,12603.0,0.0,7475.0,0.0,4585.0,502.0,0.0,2138.0,9613.0
2021-07-10 11:00:00+02:00,12917.0,0.0,7514.0,0.0,4583.0,536.0,0.0,2271.0,9785.0
2021-07-10 12:00:00+02:00,12832.0,0.0,7592.0,0.0,4582.0,567.0,0.0,2333.0,9925.0
2021-07-10 13:00:00+02:00,12527.0,0.0,7451.0,0.0,4581.0,577.0,0.0,2591.0,10042.0
2021-07-10 14:00:00+02:00,12209.0,0.0,7260.0,0.0,4577.0,569.0,0.0,2908.0,10168.0
2021-07-10 15:00:00+02:00,12317.0,0.0,7211.0,0.0,4575.0,568.0,0.0,3221.0,10432.0
2021-07-10 16:00:00+02:00,12607.0,0.0,7339.0,0.0,4572.0,523.0,0.0,3448.0,10787.0
2021-07-10 17:00:00+02:00,12623.0,0.0,7423.0,0.0,4567.0,462.0,0.0,3259.0,10682.0
2021-07-10 18:00:00+02:00,12759.0,0.0,7449.0,0.0,4569.0,399.0,0.0,3136.0,10585.0
2021-07-10 19:00:00+02:00,12664.0,0.0,7361.0,0.0,4567.0,350.0,0.0,2923.0,10284.0
2021-07-10 20:00:00+02:00,12398.0,0.0,7243.0,0.0,4560.0,311.0,0.0,2883.0,10126.0
2021-07-10 21:00:00+02:00,11848.0,0.0,7047.0,0.0,4563.0,302.0,0.0,2903.0,9950.0
2021-07-10 22:00:00+02:00,11321.0,0.0,6916.0,0.0,4569.0,301.0,0.0,2809.0,9725.0
2021-07-10 23:00:00+02:00,11030.0,0.0,6580.0,0.0,4573.0,296.0,0.0,2965.0,9545.0
2021-07-11 00:00:00+02:00,10606.0,0.0,5865.0,0.0,4573.0,298.0,0.0,2986.0,8851.0
2021-07-11 01:00:00+02:00,10502.0,0.0,5575.0,0.0,4573.0,298.0,0.0,3126.0,8701.0
2021-07-11 02:00:00+02:00,10220.0,0.0,5392.0,0.0,4574.0,297.0,0.0,2996.0,8388.0
2021-07-11 03:00:00+02:00,10090.0,0.0,5319.0,0.0,4576.0,288.0,0.0,2853.0,8172.0
2021-07-11 04:00:00+02:00,9853.0,0.0,5293.0,0.0,4578.0,290.0,0.0,2727.0,8020.0
2021-07-11 05:00:00+02:00,9817.0,0.0,5341.0,0.0,4580.0,301.0,0.0,2552.0,7893.0
2021-07-11 06:00:00+02:00,10180.0,0.0,5714.0,0.0,4580.0,331.0,0.0,2434.0,8148.0
2021-07-11 07:00:00+02:00,10700.0,0.0,6061.0,0.0,4581.0,395.0,0.0,2275.0,8336.0
2021-07-11 08:00:00+02:00,11107.0,0.0,6452.0,0.0,4580.0,483.0,0.0,2169.0,8621.0
2021-07-11 09:00:00+02:00,11443.0,0.0,6518.0,0.0,4577.0,578.0,0.0,2127.0,8645.0
2021-07-11 10:00:00+02:00,11980.0,0.0,6638.0,0.0,4577.0,654.0,0.0,2132.0,8770.0
2021-07-11 11:00:00+02:00,12188.0,0.0,6618.0,0.0,4577.0,709.0,0.0,2163.0,8781.0
2021-07-11 12:00:00+02:00,12160.0,0.0,6705.0,0.0,4578.0,739.0,0.0,2123.0,8828.0
2021-07-11 13:00:00+02:00,11847.0,0.0,6630.0,0.0,4580.0,747.0,0.0,2036.0,8666.0
2021-07-11 14:00:00+02:00,11870.0,0.0,6710.0,0.0,4579.0,732.0,0.0,2145.0,8855.0
2021-07-11 15:00:00+02:00,11870.0,0.0,6850.0,0.0,4584.0,694.0,0.0,2080.0,8930.0
2021-07-11 16:00:00+02:00,11975.0,0.0,7001.0,0.0,4589.0,627.0,0.0,2056.0,9057.0
2021-07-11 17:00:00+02:00,12040.0,0.0,6964.0,0.0,4594.0,543.0,0.0,2069.0,9033.0
2021-07-11 18:00:00+02:00,12549.0,0.0,7263.0,0.0,4599.0,452.0,0.0,1921.0,9184.0
2021-07-11 19:00:00+02:00,12708.0,0.0,7418.0,0.0,4604.0,380.0,0.0,1889.0,9307.0
2021-07-11 20:00:00+02:00,12234.0,0.0,7292.0,0.0,4608.0,317.0,0.0,1694.0,8986.0
2021-07-11 21:00:00+02:00,11904.0,0.0,6939.0,0.0,4614.0,293.0,0.0,1817.0,8756.0
2021-07-11 22:00:00+02:00,11665.0,0.0,6845.0,0.0,4619.0,289.0,0.0,1972.0,8817.0
2021-07-11 23:00:00+02:00,11235.0,0.0,6632.0,0.0,4624.0,290.0,0.0,2118.0,8750.0
2021-07-12 00:00:00+02:00,10839.0,0.0,6773.0,0.0,4629.0,286.0,0.0,2055.0,8828.0
2021-07-12 01:00:00+02:00,10525.0,0.0,6482.0,0.0,4623.0,287.0,0.0,2071.0,8553.0
2021-07-12 02:00:00+02:00,10256.0,0.0,6313.0,0.0,4623.0,288.0,0.0,1950.0,8263.0
2021-07-12 03:00:00+02:00,10001.0,0.0,6188.0,0.0,4627.0,289.0,0.0,1748.0,7936.0
2021-07-12 04:00:00+02:00,10055.0,0.0,6352.0,0.0,4630.0,291.0,0.0,1735.0,8087.0
2021-07-12 05:00:00+02:00,10309.0,0.0,6932.0,0.0,4633.0,312.0,0.0,1496.0,8428.0
2021-07-12 06:00:00+02:00,11467.0,0.0,7993.0,0.0,4634.0,355.0,0.0,1262.0,9255.0
2021-07-12 07:00:00+02:00,12808.0,0.0,9264.0,0.0,4632.0,419.0,0.0,1061.0,10325.0
2021-07-12 08:00:00+02:00,13256.0,0.0,9729.0,0.0,4631.0,503.0,0.0,926.0,10655.0
2021-07-12 09:00:00+02:00,13687.0,0.0,9872.0,0.0,4631.0,573.0,0.0,810.0,10682.0
2021-07-12 10:00:00+02:00,13481.0,0.0,9901.0,0.0,4631.0,596.0,0.0,776.0,10677.0
2021-07-12 11:00:00+02:00,13640.0,0.0,9904.0,0.0,4627.0,635.0,0.0,720.0,10624.0
2021-07-12 12:00:00+02:00,13899.0,0.0,9814.0,0.0,4622.0,647.0,0.0,820.0,10634.0
